attrib1,attrib2,attrib3,class
8.081932,4.989613,9.581673,1
9.066645,5.741659,7.952691,1
7.125985,0.4268,9.095974,-1
5.398096,2.317747,0.984399,-1
6.865822,1.52727,6.355078,1
4.903539,3.615077,8.184274,1
0.805377,2.088248,7.784644,-1
8.472788,5.218408,1.954931,1
4.573056,1.848143,3.966964,1
1.419832,9.184638,6.287723,1
1.992245,0.122392,4.199387,-1
0.460251,6.138999,0.654519,-1
4.493886,9.648776,3.633679,1
9.259252,2.23709,9.259938,1
3.583774,3.47659,3.045555,-1
4.724695,8.929627,9.666709,1
6.511894,3.329782,8.674406,1
6.318296,2.575014,1.658307,1
5.304324,2.783127,8.99146,-1
5.284402,8.431823,5.967917,1
7.56516,8.755309,4.294123,1
6.579908,5.62504,5.503603,1
2.985791,6.758276,5.187555,1
6.292224,2.187921,6.524552,1
7.818045,3.022528,8.746068,1
0.604513,5.815529,4.236674,-1
2.642084,9.610037,2.103774,1
0.455186,8.32295,4.565029,-1
6.029391,3.850545,4.978776,1
0.298337,4.892519,0.595828,-1
3.861419,0.125855,0.695527,1
3.475233,8.185626,4.802524,1
8.56348,9.141006,9.481954,1
8.965872,3.375193,9.755275,1
9.394468,7.365659,0.914689,1
7.964313,1.564214,1.606658,1
3.844157,9.703334,9.62415,1
4.413575,9.530441,4.292668,1
4.068982,1.150186,6.890312,-1
6.306051,2.981517,9.014072,1
0.426847,5.906365,4.481766,-1
8.640421,3.220685,4.826772,1
6.986357,3.561847,2.669894,1
8.472224,5.980922,7.804175,1
4.103747,4.913659,5.870235,1
9.156049,3.244113,1.369357,1
7.495036,5.435825,4.159705,1
1.068111,0.79564,4.766668,1
1.128478,8.449778,4.100003,1
9.531398,0.179761,3.54698,1
1.801239,6.002398,1.224339,-1
5.933122,0.293495,7.214367,-1
8.531241,3.965555,6.706606,1
6.825803,0.953124,9.440799,1
2.84916,5.355579,9.162856,1
5.862375,1.650648,1.055249,-1
3.096013,2.326889,2.078973,1
1.058386,2.37649,0.531851,-1
8.829419,5.8953,6.8015,1
6.685106,2.464412,9.981719,-1
1.60819,8.417798,4.284958,1
3.003661,4.661253,5.385124,-1
3.373704,7.165916,3.029987,1
6.625043,1.69626,3.057157,1
1.893792,3.466881,0.438772,-1
5.988903,0.559803,4.611813,-1
4.151581,7.157578,9.027217,1
8.007562,8.263526,7.017593,1
6.61816,8.588258,9.360874,1
0.844976,4.428997,0.26259,-1
2.657413,4.93189,6.909423,-1
2.744198,4.688199,1.641638,-1
6.169849,2.553664,5.955209,1
0.097801,8.51595,1.166557,1
0.885065,3.881422,9.794208,-1
1.235829,4.973303,2.59986,-1
8.819924,5.730412,2.298377,1
3.362896,1.39422,2.47561,-1
5.228149,0.754679,3.981486,-1
6.354666,5.91527,7.144864,1
3.032579,9.447994,5.746139,1
4.792825,8.312134,9.530641,1
2.175337,3.213498,2.249687,-1
6.798553,9.071589,7.058225,1
9.843001,1.780534,9.978987,1
0.492821,2.686818,8.456716,-1
7.523769,2.796795,2.263925,1
1.509515,7.377967,8.486847,1
0.864802,8.308192,4.613592,1
7.82322,6.86271,5.035021,1
2.20767,2.120035,5.372312,-1
3.006049,0.332986,5.079605,-1
7.212723,9.271724,7.302741,1
4.30202,3.171151,9.399767,-1
5.20156,5.539466,6.176075,1
8.733272,5.219287,4.419474,1
5.6162,2.553445,2.853553,1
4.854288,0.240979,3.071915,1
2.044163,3.66848,0.216057,-1
7.068358,8.080974,5.724559,1
3.663931,7.965964,2.251791,1
6.968111,6.225444,1.46576,1
6.545431,0.583676,6.909082,-1
6.956041,7.29319,1.59531,1
6.585776,0.737487,0.247208,-1
2.044299,9.278764,5.080141,1
1.358794,1.552234,3.947405,1
5.659597,8.301391,7.989907,1
2.591882,7.148004,9.707955,1
2.097395,5.230181,5.498063,-1
8.966422,1.120743,2.167034,1
8.509394,0.328406,4.234691,1
3.614191,9.761805,9.886905,1
6.801195,4.302571,3.545361,1
9.848256,0.618163,1.288597,1
3.370575,2.993938,0.684351,-1
8.615892,3.354926,1.373746,1
0.588797,9.08797,0.572972,1
6.265886,8.950339,4.799003,1
3.734008,2.405053,2.444028,-1
9.451554,0.656344,4.367042,1
0.625024,8.349301,4.994413,1
3.238956,6.127293,9.903487,1
0.604551,5.491856,7.502985,-1
5.795688,2.582838,7.242144,1
7.571419,8.935199,3.689942,1
8.442061,9.61325,7.234484,1
9.805675,7.408808,0.701121,-1
8.849427,4.39199,6.68456,1
4.358071,6.886104,6.535185,1
8.390583,5.387309,6.623908,1
7.871395,7.520971,7.493285,1
0.542408,3.717223,8.093557,-1
6.953496,9.231218,5.571911,1
3.369552,8.83316,4.464895,1
3.630473,3.762125,4.673702,-1
9.646507,0.862964,8.945647,1
2.268155,7.928119,2.753247,1
0.014251,2.241162,5.213249,1
1.0233,5.497783,7.599288,-1
1.705617,6.076034,8.469136,-1
4.817797,4.62367,9.899626,1
0.667578,2.026188,2.581289,-1
1.091472,0.05426,3.375268,-1
0.775678,3.288579,3.664724,-1
7.181593,9.504471,5.723733,-1
7.978314,7.679303,3.600301,1
1.750586,4.982325,7.652284,-1
6.694705,8.534715,5.477805,1
2.28328,4.388986,0.344891,-1
2.496677,8.138854,2.583584,1
4.548572,5.201653,4.687711,-1
7.715788,2.832628,5.068756,1
4.360826,1.667051,1.531705,-1
9.067503,8.563771,9.190228,1
9.619042,3.305013,9.045534,1
9.807422,0.719901,0.640056,1
2.525083,8.834933,6.496197,-1
3.884874,9.514617,0.319127,1
7.299619,0.467435,5.493096,-1
7.444743,4.225025,1.384338,1
6.987745,7.668235,2.016541,1
0.391124,1.110546,4.970887,-1
6.080612,1.177721,6.387124,-1
7.190326,8.213641,9.754796,-1
5.404696,6.827523,6.186183,-1
6.483159,0.866059,2.988549,-1
7.70516,5.053653,3.057359,1
2.4212,2.594119,3.587015,-1
0.967243,3.552837,0.465598,-1
3.403646,6.372309,6.6815,1
7.22715,4.577856,6.669243,1
2.045319,3.602542,9.496207,-1
6.609416,0.567449,7.833906,-1
4.386441,2.744268,0.6744,-1
6.8608,6.052008,1.896576,1
6.53034,4.579453,1.531697,-1
1.306547,7.216257,4.679718,1
7.706062,1.496922,2.297059,1
0.58235,8.360186,2.923766,1
3.823433,3.536327,9.105783,-1
6.334964,2.891642,2.205914,1
8.829979,8.14891,7.803144,1
2.070266,7.298736,0.131837,1
5.274914,3.093563,4.760023,1
6.554414,6.974874,0.217885,1
2.43901,3.007675,9.505628,-1
1.939838,2.904722,8.953231,-1
6.211457,8.727887,1.140442,1
5.367407,3.713398,8.47863,1
0.18261,5.111931,4.343693,-1
3.928953,0.126452,1.301669,1
7.775952,4.837721,2.594959,-1
1.700264,5.876438,0.700594,-1
0.158687,6.759526,4.717067,-1
1.155823,4.649955,8.532858,-1
0.718979,9.031952,6.770769,1
3.930282,5.73993,4.650571,1
0.706937,3.214801,9.875699,-1
7.571813,2.140614,1.751329,1
9.368231,2.850389,6.384869,1
3.536847,1.347298,0.811306,-1
3.604214,3.571281,8.440524,-1
0.892576,0.589272,6.47348,-1
5.612837,9.382129,8.594195,1
0.860102,5.319101,7.20643,-1
0.042946,8.063636,5.428442,1
8.57116,7.970476,0.056172,1
0.733804,2.978444,5.948759,1
5.781079,0.329991,1.082567,-1
9.720132,9.816845,6.604347,1
9.584403,5.724372,0.116835,1
3.822942,4.446081,7.336074,1
7.558179,2.167469,9.476092,1
7.295379,4.748522,8.19619,1
1.08903,8.454202,3.461714,1
2.61258,3.210087,2.401355,-1
4.226156,7.808816,1.688184,1
7.690337,8.479405,5.565934,1
9.360684,1.073054,8.203833,-1
8.257903,0.37626,8.157373,1
2.73896,1.819667,2.36014,-1
8.966481,9.252788,2.878525,1
0.195444,1.915043,7.035873,-1
4.162176,8.294663,0.60109,1
4.86412,1.552695,5.285098,-1
8.569805,8.330574,0.170327,1
1.310907,8.119728,9.613067,1
8.720803,0.988626,7.570847,1
0.254855,6.914536,5.009442,-1
0.774603,5.654947,0.474166,-1
1.758003,3.070285,4.129284,-1
8.009932,8.998458,6.466092,1
0.271511,8.023735,6.458343,-1
3.368064,6.99227,9.265222,1
4.314547,3.575535,7.210942,-1
1.304962,3.094396,3.188297,-1
3.224785,7.896333,6.649922,1
3.635454,6.780465,0.874444,1
1.989928,1.686903,1.827452,-1
5.948216,5.706849,7.342653,1
1.591813,3.706563,7.519786,-1
4.143411,7.672259,1.566363,1
9.68403,5.980979,1.986474,1
8.77646,1.539951,5.679724,1
3.328444,0.359687,4.03463,-1
9.756617,6.712481,9.557613,1
4.612788,4.357654,2.353929,1
6.069818,9.882041,7.487655,1
5.176871,2.607632,7.296068,-1
8.809501,9.335046,6.691139,-1
2.081876,3.03748,9.76292,-1
9.014636,8.77757,5.420861,1
4.450555,5.104919,1.983736,1
3.907278,5.26005,1.0778,1
6.646773,8.718581,0.846554,1
4.923463,4.12192,5.540867,1
4.365485,4.355363,1.113453,-1
4.935966,5.977952,1.539515,1
7.57356,5.595276,7.085065,-1
8.083765,6.494786,5.338802,1
4.869134,7.995688,7.139112,1
7.473966,7.109429,2.872453,1
4.085548,0.063681,1.579218,-1
6.990149,2.239403,6.614981,1
7.980937,8.201085,6.447057,1
0.842326,2.527957,1.000273,-1
2.265474,0.953619,4.375121,-1
4.948528,7.972692,6.436126,1
1.879072,9.923837,7.413647,-1
8.899383,1.948392,2.179733,1
6.144352,5.634758,8.539488,1
8.439252,4.892977,8.320709,1
7.920148,6.27743,9.649186,1
3.739521,2.658066,4.196845,-1
9.752794,4.54524,3.131826,1
6.222871,9.423644,3.382134,1
7.127088,2.586713,1.656493,1
3.525286,6.355496,6.562359,1
1.389118,1.874236,2.297819,-1
2.719006,3.847977,7.671209,-1
8.685764,4.714923,4.806289,1
4.565988,7.542677,3.160868,1
2.564927,5.180525,9.816496,-1
1.656296,6.576351,4.405508,1
0.006384,3.370091,5.783917,-1
8.721658,3.68569,4.67703,1
0.861087,4.625978,3.31698,-1
2.069198,8.934426,4.374588,1
1.878416,3.649203,6.096276,-1
7.495251,4.229617,9.932917,1
1.946614,4.817937,2.126396,-1
4.313571,9.231441,2.505915,-1
0.219099,2.405263,3.041489,1
6.483288,4.560595,8.508571,1
2.305468,1.653922,2.250696,-1
1.51461,6.191152,5.525134,-1
8.519961,6.770411,0.027758,1
8.85962,7.902221,0.638681,-1
1.650661,9.305655,3.599953,1
3.593312,1.403166,3.722767,-1
9.06191,6.831715,7.166818,1
5.411152,7.886267,1.305582,1
5.794388,0.920624,0.368417,-1
0.305939,3.547185,7.143438,-1
1.619487,7.87293,3.639976,1
5.439618,3.838046,1.0752,1
4.94364,1.705472,9.929974,-1
4.35783,7.992985,2.857567,1
2.124921,1.447224,8.013079,1
7.16986,0.573148,6.909411,-1
4.403481,6.827528,8.018507,1
0.120641,1.69027,9.392478,-1
0.622431,5.857832,9.127003,1
5.711373,2.341487,7.765595,1
9.738812,4.663485,4.980164,1
1.511104,0.708342,7.641972,-1
3.916208,1.265074,9.672101,1
9.12374,3.32245,6.06087,1
4.158128,0.066098,6.005023,-1
9.619334,2.508669,4.611209,1
8.299115,0.821972,4.422035,-1
9.724288,3.335795,1.302048,-1
4.670914,2.83314,6.30689,1
6.363681,6.145035,8.876887,-1
7.434204,0.02352,1.301773,-1
4.902963,9.970075,3.599174,-1
5.209489,4.863665,3.903671,1
1.174107,5.666256,0.559154,-1
9.232576,2.236877,3.037369,1
3.798838,6.645669,5.095643,1
9.015328,0.584677,8.982262,1
9.06276,7.594151,6.538641,1
8.907316,9.405469,0.716062,1
8.137434,8.943716,7.235183,1
1.132106,0.230142,0.680402,-1
7.743292,5.482221,5.454947,-1
7.356537,5.77715,4.902929,1
5.189491,9.28484,2.387952,1
1.629547,4.151096,2.696276,-1
0.242684,9.21462,0.256468,1
9.804984,6.626787,0.336955,1
1.520024,7.390656,3.786084,1
5.354012,9.321509,6.501498,1
5.962934,5.335541,6.518714,1
7.972915,8.102307,3.080951,1
9.25026,2.283707,7.553159,1
8.557764,0.964213,0.484849,1
4.865488,6.730011,6.911236,1
4.79662,3.139491,4.336133,-1
3.722019,1.473312,2.401241,-1
3.036911,3.233236,0.336891,1
5.558432,5.300701,9.792662,1
7.34426,8.82757,9.056741,1
7.470511,6.750361,4.330752,1
5.589758,2.225444,7.987282,-1
1.973137,2.763294,8.388566,-1
5.594652,4.471509,4.71022,1
0.482503,0.20645,6.389012,-1
3.218121,2.421591,5.858864,-1
5.15049,0.644973,6.016171,1
0.310034,6.038296,1.815135,1
9.016228,1.953969,3.677724,1
0.903187,7.734439,9.880772,1
5.762517,7.315841,8.740194,1
6.565163,0.68755,2.636953,-1
3.429725,5.024521,5.771921,1
9.707652,0.523019,8.226148,1
0.437755,4.178895,5.271151,-1
3.41667,6.009358,3.10961,1
1.11699,7.252736,7.415491,1
3.943757,4.664715,5.071267,1
6.021209,4.727028,2.165602,1
8.624351,8.606051,9.75065,1
0.866322,3.01946,1.65263,-1
0.10288,1.601577,6.618836,-1
2.584201,4.250407,1.99038,-1
7.779836,9.284925,3.2157,1
4.781521,4.659354,0.770601,1
9.910639,4.328955,4.339092,1
9.526522,7.718401,1.321702,1
3.261359,0.745024,1.95384,-1
8.86159,8.478779,0.865766,1
0.339969,2.801654,1.85243,-1
2.422514,2.409455,1.735981,-1
2.313392,3.955757,8.032707,-1
1.90474,9.745043,7.269608,1
4.6149,3.017652,3.444402,1
8.51221,6.831407,9.501494,1
8.537728,1.995039,6.047972,1
8.542847,4.980738,5.220696,1
7.445293,0.017964,5.049703,-1
9.805471,0.443662,1.907166,1
4.062994,2.840232,9.657395,-1
7.846805,5.429,3.24735,1
2.066593,4.723284,1.191682,1
7.746772,9.71029,0.193382,1
3.611028,3.230469,6.819606,-1
6.464228,8.867807,3.907968,1
5.581776,4.517096,2.186983,1
7.095469,5.597043,0.22581,1
8.173338,4.332001,8.500661,1
0.019751,5.983274,6.464144,-1
6.921556,4.978249,5.634129,1
8.144157,9.261848,3.440997,1
7.714991,1.470499,9.259518,1
9.355112,4.421607,0.34716,1
0.104199,3.45464,0.356834,-1
1.37808,5.332524,7.475386,-1
5.496573,6.921279,5.652945,1
7.909866,7.303787,4.001306,1
5.881841,6.138263,2.467907,-1
2.142175,2.741284,0.269087,-1
3.600699,8.78931,7.320661,1
2.411682,1.501971,5.896516,1
1.144165,6.929181,4.801989,1
1.518727,8.985372,4.533238,1
1.015374,4.828431,9.52637,-1
3.294066,4.156424,8.715661,-1
6.29412,5.23398,7.722912,1
4.33585,5.268497,4.224251,1
4.203195,6.95022,7.036948,1
1.593968,7.789695,2.42477,1
2.239551,8.599243,1.175826,1
3.652246,3.078492,8.238116,-1
1.107742,6.807665,0.811416,-1
1.176064,5.702818,1.082607,-1
6.528247,5.992087,2.100801,1
0.042418,1.171724,2.799986,-1
4.745115,1.701475,7.928329,-1
5.127039,0.08704,3.763186,-1
0.70492,5.961483,5.072507,-1
2.103334,9.931824,6.074372,1
2.221564,1.985262,4.483156,-1
2.173244,7.143662,4.243556,1
1.243621,6.793145,6.74271,1
4.601618,4.885516,1.173706,-1
0.623704,9.821761,2.408654,1
7.578842,2.381964,2.510874,1
4.808512,0.148255,0.645349,-1
2.081555,5.496953,6.031141,-1
7.755518,5.590922,6.976878,1
5.727707,7.788075,4.497465,1
5.363809,6.186957,9.828199,1
7.27938,9.897621,6.279136,1
4.249886,3.341393,8.391329,-1
1.498512,2.571534,3.559072,-1
8.37806,3.54988,2.094843,1
5.777823,2.084347,5.309298,-1
3.8589,3.622465,0.725169,-1
0.595053,4.265766,7.337454,-1
3.480346,7.127292,0.213621,1
5.644954,9.444425,0.77063,1
1.517761,8.890551,5.453792,1
6.647807,4.866925,9.030101,1
6.20182,6.701766,5.95815,1
4.709923,4.824464,9.80095,1
8.466477,8.853228,7.008298,1
4.582009,1.944427,0.432358,-1
6.494463,0.31625,8.312247,1
9.231019,6.297165,3.906722,1
0.780218,5.838793,9.775343,-1
5.344658,0.966849,1.094341,-1
3.52287,3.698753,8.469792,-1
8.3229,7.315308,5.455636,1
1.175483,1.14818,1.517011,-1
9.459129,7.898003,9.689379,-1
4.580931,5.964633,5.60012,1
5.163193,1.061216,9.788377,-1
4.091108,4.7905,7.603881,1
4.36163,0.088227,9.333606,-1
0.043834,7.908849,0.788637,-1
1.945796,1.957843,2.774409,-1
4.550383,2.798885,5.161616,1
9.367349,4.992181,2.707844,1
5.021067,1.878162,2.50074,-1
3.259904,8.928347,2.733147,1
2.046654,8.088752,1.235624,1
9.183441,5.882357,7.961896,1
3.165844,6.955772,5.59918,1
6.23945,3.966985,6.737382,1
0.107073,4.51911,5.48349,-1
1.86725,8.811648,5.545377,1
5.10235,4.070397,9.958351,-1
3.855449,3.77689,4.849606,-1
9.818593,6.255588,5.407895,1
5.226508,7.141801,5.294578,1
6.679728,7.824487,1.495495,1
5.240767,4.969745,6.472311,1
4.581648,9.861991,1.534924,1
0.047493,7.249369,3.766668,-1
4.120003,4.081764,2.753709,1
8.288596,5.907359,2.097178,1
2.918773,8.759422,5.608566,-1
2.859803,9.017645,3.374637,1
9.808974,9.516196,6.644154,1
1.017062,2.463399,1.911213,-1
4.129953,5.126333,7.290462,1
1.813928,6.611335,7.231285,-1
4.54124,4.850063,2.547879,1
9.62598,5.531143,2.274638,1
6.869695,4.150844,3.096799,-1
8.740159,2.218756,9.619681,1
7.373252,1.938983,0.497758,1
9.789802,5.205415,8.558985,1
5.832581,8.313745,5.537694,1
8.623484,8.060951,0.000868,-1
0.605837,4.331394,5.758715,-1
9.754045,8.397463,1.476309,1
5.277785,3.445874,4.408186,1
5.086453,9.354108,4.746016,1
4.897839,5.667624,1.793653,1
7.170252,1.843165,6.312442,1
7.296048,4.379959,5.767679,-1
0.507017,4.135408,2.107334,-1
3.037002,3.111406,5.681372,1
8.475179,2.648853,4.588135,1
5.815912,1.661162,5.783464,-1
1.065972,0.206204,2.05613,-1
2.738493,7.840786,2.72278,1
8.870256,0.76531,4.020144,1
6.244361,4.892823,5.844992,-1
7.242875,6.912123,8.722547,-1
1.12447,8.975337,9.758269,1
0.683219,7.138032,0.366557,1
3.318948,5.618498,5.313451,1
6.452545,1.288062,2.443552,-1
0.722913,4.786144,2.991488,-1
7.90957,3.26805,8.162818,1
2.786227,8.266086,8.184604,1
6.998001,7.186486,4.506274,1
8.21711,7.82129,1.58563,1
9.070372,1.01908,2.551295,1
3.580947,1.536396,7.633888,-1
7.13989,9.538214,7.174085,-1
9.429098,1.973692,3.52455,1
9.936872,9.678267,1.66118,1
7.521657,1.982265,6.797617,1
3.646003,7.742923,6.583019,1
3.625217,6.404723,3.112827,1
2.132124,2.443432,5.308852,-1
0.514752,3.514401,7.732385,-1
4.95494,5.447578,6.645025,1
6.027547,6.594802,7.770493,1
4.814787,9.061925,7.382352,1
8.817736,0.649475,1.890106,-1
2.301667,3.459405,8.709708,-1
3.083079,8.193155,5.5474,-1
0.488613,0.646263,4.086749,-1
3.094633,3.791164,1.845672,-1
0.514724,7.289069,7.904046,-1
1.608369,7.449329,8.970771,1
5.08995,7.569908,0.418076,1
2.436851,3.356305,3.709096,-1
9.378984,6.581316,1.744999,1
1.260264,9.088579,7.72279,1
8.730419,0.601444,1.67923,1
6.949814,7.620223,4.528896,1
7.606744,5.435212,6.726996,1
3.096043,0.89535,4.342156,1
0.377346,8.334804,3.647359,1
6.241687,0.595397,7.026991,-1
8.684846,7.033738,1.517314,1
3.335507,4.941125,8.117423,1
5.123668,2.753285,3.963339,-1
8.611518,9.757798,1.769685,1
0.746579,4.001024,1.508945,-1
6.223679,0.375883,1.897163,-1
1.033873,7.130986,2.473122,1
1.929791,5.02059,2.040481,-1
8.703119,5.111946,4.61254,1
8.359916,7.630986,1.33296,1
7.573808,2.100905,0.360007,-1
8.238405,5.894837,0.498261,-1
4.177798,6.238838,6.115389,1
6.595279,0.484184,2.590185,-1
4.779256,2.746651,6.936907,-1
4.666562,1.484079,6.532298,-1
8.30391,7.298087,5.463658,1
5.036652,1.036686,1.646149,-1
1.249361,1.116111,0.607978,-1
9.155079,0.890892,5.010853,1
0.628085,0.238747,7.170614,-1
3.608658,4.664001,9.627402,1
6.143172,9.190325,2.667635,1
0.089009,0.169214,7.903876,-1
8.630399,5.29775,4.423388,1
0.632102,2.436251,5.242864,-1
1.206403,9.618265,1.90911,1
9.735566,6.380346,0.677208,1
1.621813,2.552744,8.027773,-1
6.9433,8.463435,8.116445,-1
0.775627,8.465644,6.309849,1
6.443637,2.191188,2.134298,-1
7.870704,3.673306,6.237275,1
6.008964,8.803856,8.924546,1
2.231495,1.809689,8.911769,-1
5.048469,3.221859,4.844013,1
8.073112,9.362633,6.870326,1
7.436564,7.770794,1.757157,-1
4.753331,7.69708,6.203861,1
7.600356,9.782012,9.855645,1
3.014799,2.67161,1.50846,-1
4.234552,1.06807,6.446416,-1
7.935231,6.192742,3.344783,1
2.252732,9.34982,4.074524,1
0.244843,7.751209,0.037072,-1
3.478334,3.658133,8.9877,-1
3.048038,2.875586,5.15464,-1
0.3503,3.107801,7.557137,-1
8.52662,0.001881,0.356709,1
6.868021,2.6888,4.203458,1
1.880504,8.044777,0.397574,1
4.992755,0.861963,5.780768,-1
9.957667,3.513178,3.743078,1
0.548288,2.342899,8.900648,-1
1.293502,3.416972,9.128253,-1
6.748974,2.885559,4.440224,1
6.129039,8.41524,7.523116,1
0.868098,1.888577,5.724323,-1
5.21909,6.519759,5.162825,1
7.988816,3.640221,0.908139,1
5.169777,6.756723,7.886364,1
5.201657,0.350392,7.331591,-1
0.895904,7.08715,3.654121,-1
9.307167,2.273277,2.644053,1
2.604477,4.970626,1.658193,-1
0.088301,9.53982,9.364932,1
7.937048,9.275416,4.616226,1
3.65358,4.452244,2.62328,1
7.721652,2.298596,4.585336,1
5.678443,1.219517,5.798162,1
9.37833,3.647212,8.588299,1
3.560551,3.001289,0.445481,-1
3.656515,2.842491,8.454926,-1
8.539522,7.063255,5.712702,1
4.373932,6.79236,8.703557,1
7.887681,4.318945,3.934614,1
9.151535,8.545049,1.48447,1
9.367746,1.041542,0.430305,1
5.633051,7.807643,1.707446,1
8.96496,9.394496,4.610115,1
1.457913,7.433888,7.64967,1
8.000222,0.733658,0.51897,1
8.182734,6.256706,8.138555,1
2.217181,2.958782,4.840938,1
7.036173,6.177878,5.695892,1
2.602944,5.756382,4.682973,1
3.47608,7.75478,2.355107,1
5.167796,9.804194,9.330564,1
1.528068,5.404261,7.712611,-1
0.142408,0.517619,5.471314,-1
7.336956,1.020282,6.485721,1
4.132941,1.332414,6.956976,-1
5.297662,6.529319,8.512016,1
0.69516,3.45316,8.460354,-1
6.556683,4.623978,8.051366,1
6.49707,8.024876,5.135417,-1
1.037964,8.004462,9.28583,1
3.116909,2.984047,2.799121,-1
6.168134,6.232602,0.01044,1
6.876712,9.711732,0.60584,1
6.341093,9.031464,3.729547,1
5.731546,9.931583,7.306098,1
3.270226,0.842758,9.60392,-1
2.988077,7.515534,1.787172,1
5.533301,8.832204,9.100849,1
4.504418,8.931621,0.574886,-1
8.731612,4.25638,0.624469,1
3.991036,1.285168,6.096828,1
0.749009,7.565341,3.567657,1
6.47159,5.477928,8.526917,1
1.855913,1.253541,3.823023,-1
1.433741,8.676623,4.509654,1
4.396529,0.779387,0.218854,-1
6.689091,7.168456,3.630378,1
6.050313,4.933387,5.038053,1
2.709792,6.086578,7.323028,1
1.557509,6.911735,5.7433,1
8.668766,5.194192,6.517326,1
3.33173,0.349408,7.444753,-1
4.798146,4.052981,2.895182,1
7.13611,7.538412,1.985631,1
7.049437,6.357715,0.250932,1
8.975691,5.660088,6.950661,1
3.713498,6.997882,1.916695,1
4.875179,2.820308,3.284147,-1
5.326509,4.291253,7.141166,1
3.327062,1.817644,1.306476,-1
2.873829,8.139647,6.539042,1
2.796399,1.567819,4.079559,1
3.886601,7.008959,7.242788,1
8.532033,4.562537,8.770491,1
2.908238,8.726028,7.991409,-1
6.779838,2.465491,5.114726,1
4.766619,3.516614,0.800961,1
3.219167,2.884667,0.195343,-1
1.291896,7.461664,0.833581,1
3.424129,2.888275,3.454862,-1
9.723025,5.548513,5.587519,1
6.674694,6.827599,4.948635,1
3.709369,1.992755,2.978505,-1
8.039431,6.247105,0.343947,1
9.944857,8.3346,5.789033,-1
6.262917,5.692245,1.10512,1
9.910046,2.780579,0.426489,1
9.607539,1.488164,0.843618,1
6.504891,1.943161,5.704237,1
2.394835,9.452647,0.546985,1
5.820897,8.701002,5.231303,1
3.252217,7.020621,2.512229,1
5.192617,8.611629,7.664712,1
5.62389,1.108766,0.888587,-1
5.207099,8.649518,6.607625,1
1.621779,0.463691,4.778879,-1
2.329609,1.579977,5.334423,-1
1.042669,3.31846,6.129648,-1
8.698698,9.554706,3.924184,1
9.487737,8.906386,1.824059,1
6.495215,3.381456,6.739836,1
8.383108,6.990626,3.482201,1
4.603661,6.095324,8.335983,1
3.669315,7.30167,5.837558,-1
6.595016,1.021139,4.245833,-1
8.618175,3.570114,3.475875,1
4.770533,3.509142,7.314554,1
1.433878,4.829147,3.596878,-1
8.536468,7.775027,4.280171,1
2.677436,2.957641,7.006679,-1
3.607036,1.950409,4.75318,-1
1.096593,6.933823,1.975593,1
9.929861,5.856075,8.321106,1
7.5927,9.808265,5.958176,1
9.058044,8.516806,3.664274,1
5.416658,9.878621,9.799766,1
6.045882,6.396884,8.743218,1
4.172829,7.23272,2.111605,1
9.344559,3.288604,9.852112,1
1.298353,2.349644,7.43921,-1
6.915507,7.164304,1.15333,1
6.576811,6.548261,2.712527,1
8.1057,5.309285,3.033142,-1
3.458211,6.458817,7.635479,-1
8.478901,9.314798,6.273318,-1
3.038349,8.019845,4.934107,1
6.402983,7.538437,7.479164,1
8.288521,6.650584,2.784928,1
3.446693,1.080853,4.014943,-1
2.839233,1.797136,6.948254,-1
2.068947,0.418399,1.760521,-1
0.774757,7.008296,4.636973,-1
5.742314,3.401583,4.76282,-1
3.497058,2.255769,0.98112,-1
2.932628,8.153897,7.04567,-1
8.621708,4.461502,2.02731,1
6.604596,3.622156,4.99803,1
4.308623,7.428593,5.903396,1
9.448531,1.290333,4.742236,1
5.790186,0.825457,3.704606,-1
8.546066,3.027811,8.063481,1
4.875599,8.369623,0.12171,1
6.703471,2.21689,7.209043,-1
2.491902,0.586047,4.857247,-1
3.1283,0.283842,5.243158,1
6.254438,9.303672,3.047052,1
4.280284,5.184334,3.588372,1
0.852207,3.222454,3.902836,-1
0.019344,0.051412,6.39515,-1
5.857485,6.921001,7.690341,1
2.216387,0.027246,6.356279,-1
8.415049,9.700833,7.234929,1
2.971197,6.96284,4.480601,1
7.345055,7.789869,2.163408,1
0.599392,4.572962,1.413617,-1
4.386829,7.858247,3.665247,1
5.472949,3.684908,0.649204,1
2.365812,3.660866,2.453994,-1
1.076275,7.605254,4.982313,1
2.919766,2.728959,2.460462,-1
7.016706,5.484753,9.601882,1
0.220784,0.474064,7.922864,-1
8.695448,4.97376,7.365317,1
1.213303,6.665765,2.324364,-1
4.62164,6.143297,2.122051,1
4.159326,3.671016,8.885425,-1
8.624807,1.088352,6.002954,1
8.125523,3.31666,7.061425,-1
2.803117,3.433457,8.661245,-1
3.09637,8.444677,8.453858,1
2.059338,6.542608,6.035421,1
7.165433,6.29013,3.587779,1
5.199218,9.985364,5.239447,1
5.821466,2.786602,8.811866,1
0.309052,7.247749,4.676898,-1
9.980197,1.557542,1.5105,1
9.070237,4.083394,8.57579,1
1.222011,5.536059,2.274711,-1
2.995308,8.346908,8.631012,1
7.026549,5.394307,0.724676,1
8.705819,7.758472,9.045241,1
4.35521,3.492573,6.072871,-1
1.42826,6.782387,0.133581,-1
8.25901,1.767086,4.897604,1
9.090906,8.026068,7.849655,1
