att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,class
0.578695,0.71025,0.473239,0.714489,0.341918,0.946666,0.92792,0.715776,0.151889,-0.062675,2
0.744411,0.760271,0.857846,0.540192,0.263448,0.733068,0.7131,0.060369,0.526721,0.810033,4
0.00543,0.149367,0.709907,0.820448,0.369037,0.657328,0.214907,0.254138,0.522237,0.321455,1
0.071425,1.621473,0.200539,1.281507,0.601919,0.999718,-0.243726,-0.130881,1.652858,0.830293,1
0.103373,0.678286,-0.025481,0.222631,0.396603,0.930195,0.622027,0.230911,0.913113,0.099358,1
0.848596,0.729027,1.013331,0.174034,0.476234,0.980345,-0.1055,0.912435,0.382853,0.917077,0
0.735522,0.757817,0.846855,0.538852,0.270704,0.711899,0.710207,0.092157,0.519443,0.790129,4
0.400413,0.443901,0.306364,0.4658,0.49548,0.994931,0.570134,0.969067,0.514402,0.543585,3
0.443244,0.908755,0.705912,0.637339,0.236053,0.431887,-0.058658,0.28305,0.223872,0.692733,0
0.07851,0.014419,0.864549,0.464601,0.46776,0.917192,-0.178596,0.286767,1.096198,0.308641,3
-0.167757,1.010272,1.20951,0.224385,0.105322,0.601282,0.596926,0.622866,-0.373993,0.45655,2
0.657722,0.824216,0.663289,0.080602,0.128753,0.75701,0.910548,1.096225,0.246433,0.965237,2
0.32392,0.571549,0.024502,0.328293,0.337394,0.670304,0.470862,-0.014359,0.897866,0.323213,1
1.058283,0.57025,0.576932,0.408505,0.558055,0.795527,0.228613,0.946518,0.660221,0.633516,0
0.73928,0.737368,0.847926,0.550518,0.270025,0.728753,0.680257,0.050834,0.516454,0.806817,4
0.524514,1.038145,0.594089,1.049719,0.514632,0.025434,0.88379,0.897476,0.406071,0.211637,0
0.486253,0.201174,0.301532,0.67851,0.462825,0.840562,0.761049,0.192843,0.76887,0.825827,2
0.985308,0.176041,0.290177,0.659552,0.061442,0.299505,0.341377,0.727851,1.181337,0.572371,4
-0.120745,-0.067275,0.774033,0.711438,0.470073,0.741121,0.086941,0.413009,0.391751,0.087128,1
0.213037,0.6667,0.370939,0.739481,0.079423,1.012018,0.988616,0.449579,0.178832,0.718858,4
0.361687,0.963081,0.614865,0.708014,0.176723,0.422934,0.037219,0.291171,0.21223,0.736963,0
0.367591,0.470865,0.324709,0.44955,0.512974,1.003639,0.624789,0.901173,0.511466,0.4949,3
0.067313,0.697131,0.272455,0.218821,0.154332,0.845498,0.568079,-0.065153,0.792601,-0.020625,1
0.533904,-0.232285,0.75251,0.726706,0.38539,0.472441,0.511287,0.897948,0.432939,-0.32065,1
0.625153,0.714956,-0.017478,0.205774,0.886965,0.299481,0.645313,0.215195,0.636707,0.561999,0
0.440376,0.203226,0.332616,0.427782,0.504451,1.212515,0.907793,-0.086097,0.403842,0.849697,2
0.765971,0.753679,0.863004,0.542453,0.266727,0.756077,0.676659,0.089692,0.503345,0.815049,4
0.471184,0.997887,0.720919,0.658084,0.074775,0.319191,0.018543,0.129685,0.119009,0.67581,0
0.006462,0.811601,0.547035,0.964148,0.713409,0.710569,0.10292,0.555226,0.745887,0.831189,1
0.547173,0.857787,0.223008,0.205517,0.343317,-0.177708,0.454595,-0.026547,1.098724,-0.34921,2
0.738759,0.744342,0.852066,0.521384,0.264644,0.731964,0.694036,0.054837,0.503762,0.817263,4
0.519643,1.261249,0.076103,0.002211,0.705203,-0.110438,1.015565,-0.019165,-0.202711,0.899033,3
0.733297,0.775099,0.848515,0.568549,0.235918,0.761527,0.70003,0.052367,0.518568,0.836316,4
1.157867,-0.105973,0.970311,0.167871,1.499848,0.37002,-0.848166,0.118006,0.895542,-0.322378,1
0.377453,1.007819,0.615887,0.678338,0.181331,0.408673,0.068113,0.252288,0.174584,0.723231,0
0.488686,0.728937,0.628972,0.525297,0.112278,0.78588,0.602968,0.828632,0.427001,-0.047853,2
0.699246,0.242724,0.627015,0.85344,0.342107,0.6251,0.289261,0.890529,0.723787,0.408637,4
0.953705,0.122623,0.554159,0.549598,0.560782,1.244689,1.267599,1.248361,0.29973,0.224475,4
0.1655,0.049942,0.380184,0.714672,0.920649,0.254252,0.337178,0.004601,0.740653,0.128849,0
1.357879,-0.119901,1.0765,0.302034,0.950384,0.099653,0.522717,0.152121,0.151942,1.11634,2
0.883854,0.619929,0.090695,0.83532,0.653807,0.19643,0.715408,0.853812,-0.000507,0.197344,3
0.171073,0.926598,0.037014,0.402973,0.314864,0.350226,0.35901,0.482693,0.714489,0.260172,4
0.815303,0.251747,0.115437,0.515781,-0.023161,0.662226,0.859204,1.014575,0.863311,0.550095,2
0.400091,0.407928,0.469465,0.580008,0.493725,0.986011,0.680267,0.112142,0.520069,0.989143,2
0.222013,0.927798,0.114743,0.33903,0.349937,0.292504,0.359859,0.507296,0.747892,0.314673,4
0.494262,0.465554,0.369839,0.690876,0.300336,1.054643,0.259249,0.317467,0.076202,0.965261,0
0.299922,0.8113,0.118877,1.44135,0.566213,0.568538,0.233984,0.612751,0.901194,1.111648,1
0.893143,0.693573,0.1279,0.84464,0.691918,0.345857,0.686582,0.894806,0.050332,0.077247,3
0.814706,0.210151,0.641758,0.684131,0.779278,0.261358,0.54603,-0.130336,0.341072,0.379692,4
0.251709,0.128678,0.5806,0.753854,0.406698,0.925839,0.887085,0.110321,0.624928,0.754671,2
0.372705,0.391666,0.420496,0.042997,0.713199,0.566972,0.45109,0.466656,0.449742,0.48965,4
0.116048,0.071174,0.695671,0.390867,0.684791,0.761841,0.166061,0.319079,0.61435,0.553181,0
0.411433,0.472141,0.283403,0.501646,0.520902,0.938635,0.626615,0.975319,0.505369,0.449305,3
0.953451,0.235981,0.851421,0.380109,0.845228,0.051411,0.123059,0.408761,0.256379,0.828918,2
0.069792,0.326912,0.312944,0.895276,0.41533,1.015007,1.000811,0.932266,0.958654,0.674783,0
0.3758,0.468383,0.323988,0.432395,0.513124,0.997023,0.646399,0.893652,0.511918,0.508635,3
0.049358,-0.2318,0.576828,0.304326,1.017833,0.957627,-0.136146,0.474149,0.587562,0.364055,0
0.20921,0.449095,0.428188,0.513406,0.703359,0.02773,0.639892,0.433881,0.383049,0.003461,0
0.769804,0.861101,0.415726,0.353776,0.28688,0.069633,0.565355,0.277547,0.581016,0.958214,3
1.046449,0.625941,0.06303,0.81293,0.712103,0.225281,0.603841,1.039684,-0.039945,0.185911,3
0.757306,0.743213,0.85616,0.526861,0.258128,0.732615,0.704114,0.074435,0.519855,0.825433,4
0.921937,0.390358,0.182691,0.130177,0.469676,0.89132,0.389412,0.514962,0.653742,0.180216,0
0.133714,-0.348159,0.456471,0.267825,0.830404,0.410004,0.854329,-0.092027,-0.200637,0.072767,4
0.363143,0.541797,0.322741,0.56027,0.320362,1.01087,0.197174,0.417415,0.001207,0.856712,0
0.242945,0.4376,0.999587,0.772036,0.396839,1.015897,0.118301,1.267403,0.332913,0.601293,4
0.722559,0.699706,0.796801,0.478725,0.20833,0.69884,0.711266,0.039067,0.572363,0.847929,4
0.980729,0.648859,0.882192,0.2199,0.2176,0.835876,0.042131,0.997362,0.534504,0.842853,0
0.359448,0.193482,0.478216,0.013282,0.484742,0.733403,0.901838,-0.089131,-0.103304,0.542598,4
0.233001,0.456409,0.917265,0.229704,0.630471,0.4687,0.891031,0.521441,0.107092,0.167938,4
0.638516,0.933011,0.120476,0.806157,0.231529,0.507583,0.487689,0.099045,0.777997,0.702156,4
0.142639,0.102587,0.301919,0.955289,0.611005,1.046456,0.793245,0.771891,0.928923,0.569816,0
0.788675,0.845352,0.439146,0.349338,0.291255,0.086912,0.567352,0.272235,0.601628,0.969796,3
0.151726,0.71205,0.315423,-0.094779,0.433428,0.794058,0.597542,0.176311,0.645221,0.090022,1
0.860152,0.507201,0.805836,0.433164,0.320134,1.024636,-0.124686,0.961915,0.572478,0.958105,0
0.125228,0.902387,0.826614,0.692342,0.700912,0.16392,0.994316,0.217433,0.116115,0.628293,2
0.647465,0.712306,1.046967,0.196641,0.617929,0.824899,0.194613,1.228178,0.228774,0.909554,0
0.350267,0.524107,0.266377,0.593996,0.297216,0.960083,0.217042,0.412267,0.012218,0.803936,0
0.374482,0.393809,0.415654,0.043139,0.716262,0.571517,0.454544,0.472335,0.448931,0.487062,4
0.374136,0.411201,0.380508,0.010369,0.690565,0.559115,0.456145,0.485279,0.464849,0.483959,4
0.256287,0.429056,0.884209,0.222217,0.539944,0.349282,0.79586,0.590093,-0.000324,0.162455,4
0.579693,0.608407,0.316992,0.584095,0.568883,1.177797,0.38082,0.267575,-0.105761,1.083824,0
0.443055,0.219268,0.408772,0.654352,0.498715,0.980225,0.723804,0.104933,0.703239,0.968096,2
0.080441,0.455525,0.417339,1.251595,0.669949,1.306889,0.781774,1.069364,0.934079,0.187517,0
0.362608,0.845721,0.525611,0.568833,0.014347,0.773831,0.644393,0.89158,0.475809,-0.01382,2
0.522488,0.39338,0.527548,0.57943,0.437252,1.134383,0.767349,0.042205,0.51307,0.713492,2
0.02262,0.42617,0.230393,0.707933,0.617131,0.561689,1.171546,0.788779,0.910428,0.382035,0
0.388618,0.839339,0.558994,0.5611,0.041558,0.7817,0.624803,0.911849,0.431467,-0.030816,2
0.553667,0.849829,0.543761,1.129874,0.211042,0.032231,0.73839,1.200282,0.242866,0.326696,0
-0.031417,0.094064,0.717916,0.148277,0.910952,0.58434,-0.0329,0.262772,0.794744,0.456457,0
0.466776,0.838171,0.441603,0.107491,0.253917,0.667463,0.950009,0.96951,0.400773,0.700921,2
0.038981,0.182122,0.939201,0.406194,0.909493,0.679937,0.044893,0.234656,0.567943,0.354735,0
-0.197867,1.224821,0.676467,0.982417,0.760117,0.679403,0.248964,0.439871,0.882621,0.806188,1
0.385442,0.814308,0.54482,-0.072491,0.268527,0.673639,0.721504,1.030716,0.414718,0.905803,2
0.886474,0.662101,0.75074,0.227437,0.260731,0.810451,0.069628,0.848934,0.43603,0.847545,0
0.424112,0.969805,0.632008,-0.165781,0.467382,0.470744,0.998638,0.898821,0.257385,0.624846,2
1.002081,0.578452,0.40987,0.561052,0.736493,0.389974,0.437927,1.056409,0.314032,0.592516,4
0.686652,-0.010971,0.356308,0.195385,0.867711,1.043728,0.833833,0.160495,0.209027,0.431428,4
0.686101,0.820959,0.236575,-0.02672,0.34393,-0.606711,-0.266135,-0.377028,0.715319,0.235788,0
1.045001,0.234622,0.859025,0.391259,0.74764,0.183479,0.139934,0.277284,0.285064,0.689454,2
0.503609,1.177101,1.189094,1.020792,1.14854,0.209062,0.490082,0.047901,-0.336001,0.19031,2
0.647016,0.216594,0.689306,0.771696,0.42933,0.646334,0.346864,0.81979,0.670842,0.341387,4
-0.038831,0.902854,0.623834,1.006858,0.617228,0.725636,0.025277,0.456018,0.887708,0.694678,1
0.357693,0.875427,0.52648,0.58566,0.044285,0.771773,0.620644,0.89043,0.462918,0.000408,2
-0.069313,0.627062,-0.006045,-0.012202,0.760151,0.59156,0.594539,0.000384,0.43077,0.383518,1
0.161362,0.708897,0.371837,0.818498,1.043451,0.603732,0.185235,-0.232306,0.452465,0.68809,4
0.823462,0.662085,0.846303,0.250213,0.372542,0.866251,0.036267,0.954897,0.401158,0.836631,0
0.394033,0.651696,0.16028,0.63519,0.334452,0.932731,0.659545,0.479347,0.966188,0.437445,0
0.561449,0.741584,0.029635,0.273207,0.749501,0.231755,0.628795,0.13576,0.597125,0.454227,0
0.341475,0.974281,0.603773,0.720367,0.173529,0.409815,0.023391,0.299266,0.197679,0.748846,0
0.4446,1.061965,0.562978,0.664502,0.086473,0.342078,0.122809,0.342357,0.158818,0.70677,0
0.39378,0.629219,0.598002,0.321309,0.478699,0.700586,0.772216,0.118418,0.662977,0.039304,2
0.195978,0.45011,0.417816,0.52112,0.703608,0.018017,0.633323,0.440663,0.397304,0.014548,0
0.505071,0.311227,0.639374,0.803016,0.601753,0.693986,0.818797,0.162718,0.342813,0.972116,2
0.58615,0.890457,0.416665,0.233104,0.168264,-0.0107,0.370958,0.476319,0.682245,1.099321,3
0.755831,0.738989,0.859765,0.542167,0.257435,0.735962,0.705534,0.056105,0.529076,0.800182,4
0.262539,0.972917,0.268943,0.252662,0.529095,0.699758,0.837213,1.022981,0.442677,0.810961,2
0.391488,1.06472,0.599292,0.616275,0.249643,0.453682,0.062196,0.330644,0.402669,0.622509,0
-0.041885,0.174616,1.190628,0.238355,0.523043,0.538032,0.574603,0.207286,0.891236,0.527374,4
0.371424,0.500298,0.448888,0.548473,0.380791,1.029488,0.651077,0.829941,0.568934,0.415774,3
0.541036,0.190376,0.710224,0.458106,0.688354,1.13083,0.924609,-0.121875,0.581103,1.019815,2
-0.13379,-0.383394,1.36984,0.326497,1.083881,0.747532,0.524064,0.979449,0.448097,1.66254,4
0.57188,0.521084,0.405221,0.767048,0.647926,0.375819,-0.14082,0.67845,0.70783,-0.152513,1
-0.187015,0.587714,0.8839,0.909784,0.313179,0.250825,0.968167,-0.060977,0.268794,0.611761,2
0.393071,0.427811,0.363,0.434228,0.53533,0.968744,0.655191,0.910299,0.473341,0.501766,3
0.37816,0.524346,0.169744,1.171269,0.374794,0.885412,1.094744,0.775911,0.884387,0.470446,0
0.91228,0.331847,0.15975,0.107961,0.467754,0.911822,0.433731,0.448558,0.603631,0.210146,0
0.385813,0.478866,0.312215,0.453572,0.500267,0.987982,0.639579,0.915004,0.513013,0.511901,3
0.442577,0.331462,0.440299,0.633348,0.440777,0.972456,0.768404,0.061357,0.635415,0.953603,2
0.454127,0.597548,0.627069,0.082514,0.417683,0.794223,0.947142,0.933929,0.338612,0.737298,2
0.433267,0.971494,-0.226531,1.046551,0.286836,0.13417,0.507738,0.512606,0.675558,0.699102,4
0.916491,0.600891,0.827913,0.294144,0.316678,0.853025,0.054689,0.923515,0.472613,0.783624,0
0.987641,0.941721,0.054289,0.242284,-0.166196,0.579888,0.709964,0.054136,0.795579,0.741701,3
0.946451,0.352616,0.945498,0.261969,0.75465,0.027719,0.257906,0.311976,0.53385,0.847667,2
0.408648,0.268154,0.589507,0.249258,1.062322,0.720647,-0.192627,0.620201,0.467602,0.178904,0
0.526856,0.719295,0.042638,0.280715,0.779997,0.202069,0.588444,0.168048,0.618806,0.48123,0
0.276212,0.818004,0.762827,0.601961,0.42184,0.65675,0.705724,0.676271,0.037191,-0.344434,4
0.249604,0.881905,0.63528,0.636642,0.13184,0.493851,0.005875,0.271166,0.377729,0.615304,0
0.583987,0.951546,0.730467,0.806878,0.271607,0.192999,0.949293,1.113924,0.437425,0.281352,0
0.833195,0.725375,0.283587,0.692872,0.425225,0.366451,0.723488,0.821532,0.216082,-0.148637,3
0.334819,0.895494,0.619453,0.487133,-0.000585,0.804681,0.564508,0.904174,0.438623,-0.021238,2
0.885773,0.261914,0.727753,0.649767,0.808132,0.508191,0.054558,0.539564,0.828771,0.081355,1
0.219538,-0.133689,0.648245,0.348547,1.026811,0.229492,0.821278,0.308227,0.340698,0.185402,0
0.216225,0.860968,0.053674,0.531573,0.413506,0.310797,0.229088,0.522374,0.832644,0.303102,4
0.106707,-0.482942,-0.096262,0.362771,1.245857,1.390211,-0.470405,-0.667026,0.742676,0.675464,4
0.290223,1.08165,0.47639,0.647024,0.307839,0.446559,0.097522,0.290111,0.058827,0.699287,0
0.174437,0.858372,0.659432,0.745301,0.217989,0.339012,0.218248,0.365757,0.194002,0.665226,0
0.610447,0.309599,0.793285,0.847997,1.019636,0.076189,0.968049,0.010861,-0.346014,0.618476,2
0.016955,0.66376,0.614365,0.945529,0.774476,0.454814,0.140783,0.62415,0.696353,0.803174,1
0.026123,0.378258,0.405071,-0.043735,0.770557,0.646289,-0.053323,0.808789,0.4413,0.572809,0
0.437001,0.714267,0.356607,0.62172,0.138504,0.002227,0.275519,0.282466,0.942161,0.226374,4
-0.201923,0.255246,0.055323,0.570142,-0.258716,0.35138,0.351349,0.000259,-0.100301,1.259191,4
0.453079,0.814321,0.33608,0.043857,-0.061881,0.192251,0.082702,0.357957,0.775451,0.03846,2
0.423968,0.934176,0.540922,0.673655,0.126244,0.368931,-0.03146,0.332276,0.147145,0.600473,0
0.499369,0.72375,0.032804,0.284025,0.765439,0.202292,0.573608,0.173235,0.624172,0.472202,0
0.049859,0.783547,0.494071,0.870403,0.771072,0.561466,-0.03241,0.517969,0.880816,0.731663,1
0.282184,0.521485,0.211268,0.632844,0.201473,0.990585,0.194271,0.456347,-0.051172,0.745798,0
0.508653,0.642244,0.27862,0.32937,1.309016,0.999084,0.251131,-0.291695,0.424052,0.526708,4
0.319902,0.452594,0.289994,0.477186,0.473027,0.985087,0.603372,0.95524,0.456672,0.497946,3
0.467841,0.963294,0.824671,0.436074,0.418068,0.095925,0.520093,0.35783,0.24749,0.50129,4
0.34117,0.856278,0.084778,0.003477,0.259931,0.752954,0.749502,0.156894,0.704388,0.044878,1
0.510364,1.002838,0.555555,0.976784,0.395877,0.154352,0.949269,0.955508,0.480925,0.340494,0
-0.209013,0.648198,0.457223,0.905091,0.711028,0.696054,0.008486,0.357205,0.86178,0.450209,1
0.976508,0.731742,0.385326,1.08718,0.251921,0.751549,0.342377,0.380872,1.165836,0.598047,4
0.391069,0.41651,0.428331,0.038818,0.742926,0.572394,0.463924,0.494919,0.428203,0.477407,4
0.573999,0.445229,0.523407,0.471878,0.820784,0.699665,-0.089242,0.404781,0.960992,-0.088171,1
0.662297,0.661218,0.282977,0.646261,0.29684,0.717296,0.503831,0.26346,0.787006,0.532905,4
0.921335,0.678865,0.125324,0.829257,0.659617,0.267273,0.713266,0.911588,0.06919,0.122876,3
0.218944,1.138595,0.02833,0.416657,-0.00754,0.103749,0.42142,0.359519,0.729007,0.299578,4
0.762332,0.237586,0.458373,0.936102,0.303998,0.377035,0.040402,1.092364,0.91105,0.485115,4
0.414856,0.551254,0.764194,0.827641,0.73269,0.422636,0.734273,0.459883,0.125285,0.379096,2
0.751138,0.739113,0.846087,0.531471,0.266986,0.74653,0.693143,0.068845,0.514398,0.815931,4
0.650411,-0.22178,0.715552,-0.173463,0.621026,0.641368,0.960545,0.169346,0.187644,0.671003,4
0.377942,0.395696,0.416168,0.047563,0.711726,0.568119,0.450833,0.470487,0.449665,0.484356,4
0.747681,0.744028,0.866322,0.521495,0.260304,0.731522,0.692878,0.057162,0.513084,0.81848,4
0.081182,0.426302,0.556141,0.611404,0.104272,1.099159,0.517247,0.536696,-0.018841,0.489822,0
0.39588,0.482942,0.383587,0.459955,0.565193,1.005324,0.583952,0.980675,0.517853,0.553513,3
0.013031,0.18499,0.741295,0.818265,0.376402,0.681885,0.21038,0.269254,0.507417,0.332568,1
0.438158,0.111899,0.563612,0.069254,0.674111,0.912348,0.799656,0.003608,0.070746,0.439627,4
0.393536,0.362203,0.519349,0.586538,0.338258,0.932632,0.871052,0.056211,0.654653,0.921966,2
-0.055601,0.456923,0.278862,-0.264444,0.045133,0.564273,0.962924,0.312717,0.931093,0.290163,1
0.831362,0.966908,0.105482,0.566819,0.655942,0.886159,0.256887,0.431663,0.713372,0.669037,4
0.742032,0.735581,0.83691,0.513487,0.281415,0.758434,0.694359,0.049507,0.520119,0.825865,4
0.860047,0.681431,0.851855,0.200785,0.240046,0.733503,0.024127,0.945349,0.373779,0.682453,0
0.056132,0.818295,0.561045,0.900897,0.72722,0.618007,-0.016225,0.538057,0.842338,0.745763,1
-0.587385,0.699561,1.197856,0.187909,1.210522,1.081336,0.582005,-0.061198,0.101335,0.75156,0
0.700902,-0.0266,-0.11293,0.295341,0.482521,0.49,0.292115,0.104026,0.260489,0.464915,1
0.223594,0.489468,0.603109,0.075754,0.696227,-0.088159,0.576254,0.716231,0.377157,0.388733,0
0.694268,0.756779,-0.06367,-0.167126,0.744458,1.224686,0.293764,0.575563,-0.625337,0.520186,4
0.121868,0.631595,0.332122,0.086586,0.047452,-0.124009,0.248246,0.416245,0.682152,-0.064162,2
0.078872,0.064861,0.723232,0.363065,0.709444,0.75372,0.127671,0.319859,0.645759,0.517503,0
0.383296,1.191298,1.056847,0.504137,0.404567,0.138372,0.775897,-0.131897,0.187347,0.653564,2
0.105945,-0.087326,0.672164,0.43032,0.900518,0.807566,0.203123,0.202617,0.538457,0.479193,0
0.785239,0.667713,0.854635,0.309138,0.403976,0.923312,0.124086,0.892392,0.543078,0.798656,0
0.088045,0.179887,0.438667,0.439732,0.908576,0.942599,0.217754,0.467091,0.192741,0.868496,1
0.243683,0.46738,0.374306,0.63839,0.384416,0.943174,0.123101,0.401135,0.173473,0.809953,0
0.921862,0.379691,0.175611,0.133966,0.474615,0.879591,0.416267,0.529203,0.63542,0.169564,0
0.009685,0.670492,0.36969,0.866515,0.607665,0.786956,0.029813,0.068234,0.778475,0.347021,4
0.825964,0.7966,0.753534,0.370572,0.215435,1.215427,0.30159,1.294483,0.267597,1.076852,0
0.775767,0.246665,0.139549,0.54603,0.094141,0.661136,0.898337,0.963429,0.906373,0.642516,2
0.339978,0.876031,0.481206,0.450722,0.1932,0.964592,0.668803,0.288586,0.091663,0.449823,1
0.883069,0.662063,0.819548,0.243442,0.274113,0.866383,0.066882,0.884764,0.418385,0.799624,0
0.366439,0.519196,0.288757,0.565668,0.285123,0.984935,0.209431,0.439394,0.012649,0.828797,0
0.834249,0.61143,0.851488,0.225029,0.266933,0.865421,0.095975,0.94619,0.493861,0.793827,0
0.136649,0.599187,0.942137,0.51388,0.657473,0.704421,0.26974,0.06655,0.596525,0.28947,2
0.582216,0.543812,0.838538,0.984616,0.283179,-0.423052,0.855519,0.9431,0.801544,0.557316,0
0.388804,0.856031,0.560948,0.553094,0.013872,0.756657,0.613728,0.878299,0.422635,0.01408,2
0.810584,0.249475,0.10783,0.509915,0.015702,0.687992,0.877028,1.002296,0.812286,0.566511,2
-0.160377,-0.039507,0.945953,0.277043,0.79866,0.948292,0.016644,0.484257,0.688042,0.361101,0
0.24274,0.134233,0.477756,0.563951,0.682529,0.722204,0.308015,0.443828,-0.08071,0.500119,1
0.762425,0.763748,0.829806,0.540639,0.270937,0.775644,0.705722,0.034336,0.554922,0.807556,4
0.675435,0.616413,0.601957,0.894532,0.483129,0.488404,0.488622,0.170238,0.778644,0.648994,4
-0.196468,1.300272,1.032044,0.481685,0.675621,0.062097,1.158862,0.4474,0.486909,0.834347,2
0.73402,0.736987,0.851388,0.538147,0.253957,0.741524,0.698633,0.080107,0.53312,0.823105,4
0.455507,0.468679,0.64727,0.526693,0.247934,1.028302,0.726587,0.182989,0.709472,0.831706,2
0.115242,0.094664,0.701629,0.734991,0.607537,0.615658,0.27468,0.418517,1.192952,0.135271,3
0.401681,0.353933,0.457567,0.041968,0.729508,0.582461,0.415426,0.499453,0.445881,0.443622,4
0.983289,0.795254,0.831088,0.160432,0.639301,0.010309,0.62431,0.204388,0.886261,0.715513,2
0.179901,0.53656,0.470212,0.145366,0.058473,0.593401,0.880431,-0.276422,0.584376,0.657452,2
0.450825,0.333384,0.478191,0.71176,0.406711,1.003016,0.750192,0.097373,0.578989,0.88129,2
0.7785,-0.297176,0.235305,-0.063801,0.903678,1.076276,0.535807,-0.044534,0.079791,0.277999,4
0.37923,0.93523,0.342987,0.16809,0.477716,0.543009,0.668838,0.916481,0.329638,0.662812,2
0.314605,0.107277,0.214073,0.273647,0.839793,0.714082,0.363782,0.208194,0.123146,0.699959,1
0.33156,0.77269,0.459432,0.549452,0.149652,0.721161,0.542449,0.82613,0.546152,-0.083445,2
0.413347,0.015516,0.76251,-0.028573,0.817171,0.312208,0.638513,-0.036659,0.994914,0.455025,3
0.210462,0.955753,0.028885,0.437801,0.342553,0.345156,0.36846,0.522155,0.674439,0.255395,4
0.586096,0.154051,0.647866,0.835126,0.267085,0.624936,0.472348,0.886017,0.576139,0.554313,4
0.416845,1.001311,0.650416,0.922891,0.410878,0.144366,0.983389,0.909331,0.470087,0.253949,0
0.379624,0.388696,0.416004,0.040843,0.710545,0.560842,0.457722,0.468606,0.452145,0.492767,4
0.405163,0.409434,0.439834,0.073344,0.74292,0.518504,0.445567,0.440802,0.470083,0.470643,4
0.41935,0.491614,0.270319,0.486717,0.542473,0.97059,0.607732,0.96569,0.540997,0.499498,3
0.83422,0.2346,0.651418,0.705591,0.838913,0.481376,0.155384,0.542532,0.724613,0.059628,1
0.397713,0.746618,0.134952,0.579509,0.421226,0.380516,0.483312,0.40093,0.511257,0.042725,4
-0.077555,-0.054421,-0.153932,0.886305,0.211609,1.119466,0.906478,1.085926,0.946232,0.381755,0
0.3635,0.453666,0.330596,0.433942,0.508321,1.005322,0.636169,0.901567,0.496242,0.490138,3
0.835919,0.250154,0.644332,0.711215,0.797744,0.457987,0.1211,0.51607,0.740872,0.051042,1
0.173148,0.747866,0.24594,0.189405,0.403154,0.77047,0.83832,0.189463,0.732097,-0.096095,1
0.3741,1.007481,0.619327,0.68166,0.20198,0.404462,0.049057,0.27122,0.200172,0.717231,0
0.655018,1.016013,0.548652,0.916654,0.517388,0.047132,0.905515,1.011081,0.639229,0.068264,0
0.065796,0.350699,0.118776,1.038271,0.267758,1.037475,0.766024,1.22822,0.487415,0.260264,0
0.359318,1.307855,0.273223,0.611158,0.697158,1.115253,0.567437,-0.165364,1.220598,0.245587,4
-0.174558,0.841893,0.822201,0.786436,0.371522,0.91942,0.501843,0.290751,0.243257,0.52429,4
0.95707,1.257976,0.057432,0.354526,0.510919,0.185989,0.77291,0.62547,-0.136585,0.787515,3
0.230843,0.689754,0.396019,1.256043,0.277272,0.590658,-0.299179,0.173249,0.614157,0.328646,1
0.828321,0.722456,0.902888,0.289189,0.406469,0.79524,-0.016844,0.988896,0.417072,0.769187,0
0.233289,0.243208,0.265716,0.375984,0.839545,0.783473,0.351811,0.300606,0.063147,0.679262,1
0.956923,0.285564,0.078838,0.216673,0.416932,0.79415,0.486237,0.638247,0.638243,0.251588,0
0.235456,0.407929,-0.075359,0.953106,0.640623,0.878761,0.31774,0.105031,0.716588,0.667688,4
0.329277,0.892629,0.137985,0.321305,0.215721,0.280511,0.287015,0.515983,0.820548,0.293049,4
0.370927,0.439433,0.352219,0.469651,0.482467,1.011262,0.646267,0.940081,0.557999,0.499934,3
0.338868,-0.251058,0.272826,0.276439,0.258274,1.107802,0.333343,0.280048,0.857361,0.917927,2
0.337789,0.430516,0.361783,-0.056516,0.344457,-0.406991,0.564931,0.294416,0.78177,1.38455,3
0.758642,0.328645,0.494403,0.73308,0.910843,0.506336,-0.016185,0.605351,0.630383,0.102947,1
0.578486,0.668688,0.581998,0.541876,0.621136,-0.423014,0.612291,-0.156692,0.770169,1.014899,2
0.435221,-0.016878,0.251764,0.368465,0.938811,0.20399,0.50576,0.667883,0.557355,0.433068,0
0.452304,0.204291,0.107066,1.101174,0.344255,0.72885,1.156694,0.875308,0.688203,0.373122,0
0.457507,-0.105219,0.791751,0.340397,0.892017,0.953743,0.925486,0.084328,0.077257,0.292194,4
0.718789,0.840076,0.922697,0.633495,0.513707,0.099667,1.273912,0.831315,0.351639,0.232452,0
0.026702,0.849148,0.811483,0.826372,0.590832,0.227141,1.007368,0.089514,0.08511,0.636256,2
0.112868,0.747243,0.108221,0.157194,0.426967,0.884155,0.778673,0.125315,0.708425,0.046501,1
0.070995,0.080756,0.731401,0.355044,0.721725,0.752524,0.125392,0.326924,0.65933,0.526869,0
0.440126,0.267309,1.279277,1.539575,0.080985,0.725574,0.509458,0.836328,-0.151989,-0.505471,1
0.178677,0.461822,0.411385,0.531818,0.722567,0.025579,0.650398,0.431841,0.362129,0.012959,0
0.750294,0.743608,0.84784,0.541096,0.263969,0.743879,0.692146,0.058313,0.511362,0.805923,4
0.522847,0.724398,0.039748,0.28219,0.777954,0.197242,0.595697,0.166396,0.60946,0.488008,0
0.271982,0.198592,0.29487,0.335463,0.870744,0.83535,0.361835,0.2761,-0.003235,0.634904,1
