att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,class
0.756014,0.467599,0.978216,0.208077,0.27704,0.684092,0.659796,0.60429,0.255084,0.134017,-1
0.733828,0.081516,0.608679,0.418156,0.968601,0.647369,0.112832,0.77571,0.143365,0.897761,1
0.559652,0.467184,0.424632,0.360077,0.331909,0.028932,0.70991,0.317147,0.508634,0.65105,-1
0.817574,0.927269,0.191567,0.567702,0.620973,0.053516,0.420884,0.646211,0.873699,0.216138,1
0.231462,0.351087,0.872657,0.756822,0.188659,0.668502,0.573247,0.867735,0.391071,0.74256,1
0.977608,0.776436,0.417709,0.481683,0.02897,0.986964,0.278438,0.83538,0.598331,0.655945,1
0.340288,0.406686,0.994673,0.672563,0.064759,0.35704,0.676858,0.070724,0.622539,0.687685,-1
0.938805,0.909753,0.505287,0.257342,0.474367,0.677691,0.25141,0.621369,0.762096,0.879099,1
0.506576,0.23454,0.473097,0.176129,0.129196,0.312153,0.750255,0.072265,0.081007,0.318326,-1
0.082559,0.871314,0.43061,0.425489,0.312013,0.620231,0.541529,0.083828,0.631323,0.05534,-1
0.152126,0.453017,0.894861,0.656944,0.977237,0.908901,0.171481,0.06725,0.09684,0.510639,-1
0.979832,0.15668,0.813351,0.933497,0.133041,0.4268,0.182052,0.726077,0.622438,0.667888,1
0.708306,0.359262,0.249485,0.516305,0.307897,0.902304,0.59092,0.662776,0.46917,0.300942,-1
0.575715,0.252205,0.008245,0.197176,0.173246,0.538671,0.552663,0.796281,0.784496,0.019805,-1
0.741824,0.069446,0.882171,0.265108,0.489605,0.462612,0.155429,0.17462,0.824168,0.924289,1
0.401928,0.620704,0.196226,0.385471,0.687915,0.41795,0.88801,0.525207,0.909322,0.065726,1
0.760281,0.58924,0.755513,0.617686,0.732716,0.624725,0.485974,0.269852,0.953023,0.432832,1
0.066297,0.524248,0.74964,0.016022,0.884316,0.844605,0.211171,0.643252,0.414532,0.622949,-1
0.208924,0.643344,0.524618,0.058991,0.04106,0.457582,0.489318,0.064486,0.057242,0.640174,-1
0.123856,0.227715,0.06499,0.457436,0.883244,0.062734,0.76086,0.542576,0.269476,0.026558,-1
0.649557,0.75005,0.541288,0.276966,0.427343,0.812429,0.342938,0.272117,0.718554,0.762385,1
0.882964,0.227884,0.762611,0.099215,0.449795,0.150462,0.995218,0.539646,0.127693,0.823028,1
0.742922,0.216458,0.468732,0.657789,0.972959,0.155297,0.886999,0.927001,0.696712,0.679509,1
0.806182,0.564163,0.85036,0.641061,0.517953,0.809683,0.184383,0.873576,0.951597,0.547677,1
0.032436,0.393609,0.539006,0.330087,0.377424,0.335863,0.729226,0.845933,0.180005,0.66097,-1
0.479501,0.413469,0.271493,0.791521,0.280982,0.350407,0.802862,0.247086,0.295522,0.588485,-1
0.882055,0.160185,0.489936,0.728684,0.711475,0.353561,0.259507,0.750893,0.030181,0.750796,1
0.631632,0.728623,0.365675,0.480547,0.418745,0.87607,0.443061,0.557638,0.653671,0.388939,1
0.2607,0.361725,0.36092,0.824718,0.826204,0.560135,0.222259,0.54412,0.841704,0.114415,-1
0.421179,0.670694,0.022714,0.372227,0.046386,0.225416,0.670809,0.529282,0.621146,0.861276,1
0.270034,0.973973,0.502651,0.246483,0.956474,0.795895,0.457252,0.545925,0.275058,0.937467,1
0.16787,0.571277,0.452991,0.69563,0.745878,0.254304,0.852681,0.097653,0.966115,0.314879,1
0.762099,0.222881,0.314052,0.652468,0.856247,0.527624,0.028401,0.64454,0.946555,0.286412,1
0.856656,0.594641,0.526691,0.672566,0.141125,0.931084,0.167577,0.560205,0.179392,0.678065,-1
0.221833,0.822031,0.516007,0.88003,0.562955,0.855891,0.155976,0.754674,0.499742,0.223658,-1
0.368598,0.766499,0.779351,0.211887,0.724916,0.16818,0.723697,0.006848,0.471358,0.0329,-1
0.940481,0.956523,0.169736,0.678616,0.446134,0.302903,0.235651,0.282627,0.927516,0.393627,1
0.577484,0.190015,0.26418,0.389241,0.524654,0.048112,0.060848,0.517434,0.134342,0.655567,-1
0.704308,0.668542,0.443182,0.902251,0.250467,0.847869,0.647968,0.808633,0.511269,0.75061,1
0.538713,0.828583,0.623541,0.094001,0.751247,0.661559,0.756554,0.734642,0.767199,0.651278,1
0.552542,0.627288,0.649521,0.280651,0.091069,0.992095,0.052003,0.745802,0.378359,0.31237,-1
0.902043,0.834995,0.49765,0.794263,0.407296,0.170751,0.852378,0.183349,0.091143,0.224067,-1
0.967804,0.902027,0.849264,0.334426,0.351724,0.428726,0.018073,0.22933,0.0415,0.271827,-1
0.406558,0.731423,0.132568,0.977016,0.092,0.475293,0.530492,0.448327,0.751638,0.239634,-1
0.003279,0.775617,0.226494,0.349757,0.789179,0.649846,0.607972,0.106937,0.20441,0.164727,-1
0.666657,0.877642,0.565475,0.602428,0.300909,0.856081,0.665907,0.765783,0.550882,0.506413,1
0.985185,0.836106,0.123777,0.444986,0.749645,0.223493,0.35493,0.210966,0.554738,0.805135,1
0.823672,0.562434,0.297338,0.394112,0.781166,0.546484,0.005565,0.24454,0.26644,0.087481,-1
0.518025,0.727386,0.670407,0.863216,0.589056,0.771105,0.876691,0.531508,0.20221,0.846742,1
0.928078,0.467976,0.440935,0.515829,0.058097,0.560261,0.612727,0.643757,0.384973,0.648115,1
0.847064,0.070381,0.23761,0.753336,0.515576,0.693786,0.600855,0.302757,0.582092,0.660515,1
0.078328,0.102964,0.030165,0.208862,0.452816,0.727552,0.799351,0.641329,0.985955,0.809459,1
0.485287,0.447351,0.966639,0.570147,0.790189,0.067334,0.700173,0.35965,0.401729,0.078969,-1
0.583225,0.850356,0.742295,0.385426,0.618971,0.115674,0.385165,0.96495,0.446094,0.032807,1
0.186782,0.228516,0.565871,0.31727,0.692211,0.7422,0.53605,0.645373,0.0848,0.753456,-1
0.157317,0.246155,0.469808,0.617707,0.734425,0.941488,0.328478,0.006834,0.363364,0.215793,-1
0.914775,0.21178,0.946855,0.696034,0.310653,0.811036,0.970824,0.269332,0.641456,0.925368,1
0.889648,0.582058,0.25824,0.744521,0.566102,0.539881,0.320093,0.857513,0.09433,0.007057,-1
0.754375,0.350773,0.182355,0.989327,0.132438,0.928085,0.459663,0.418654,0.711084,0.747011,1
0.33068,0.243407,0.505399,0.227385,0.893426,0.375172,0.389523,0.653484,0.630506,0.170592,-1
0.365218,0.614852,0.520133,0.73901,0.163349,0.840199,0.571242,0.127254,0.544278,0.762868,-1
0.859769,0.298786,0.768845,0.424881,0.199608,0.963564,0.303258,0.872816,0.388441,0.09574,-1
0.191981,0.198496,0.340095,0.146571,0.357768,0.985479,0.935207,0.392098,0.267954,0.15758,-1
0.241355,0.307972,0.527263,0.006088,0.92648,0.266639,0.078714,0.046974,0.677447,0.707017,-1
0.516282,0.939815,0.577352,0.856966,0.593946,0.815128,0.544073,0.265432,0.032401,0.641955,-1
0.130189,0.025926,0.501049,0.076138,0.51812,0.18612,0.56176,0.316826,0.21226,0.836091,-1
0.478551,0.874585,0.406108,0.966765,0.413255,0.559713,0.6525,0.10363,0.438076,0.118325,-1
0.847065,0.63478,0.374123,0.3203,0.449846,0.806944,0.065281,0.217733,0.017401,0.805577,-1
0.890617,0.986045,0.951954,0.311537,0.364119,0.062079,0.171553,0.947083,0.927719,0.687486,1
0.24179,0.21083,0.854682,0.201037,0.201376,0.545596,0.918248,0.540572,0.555165,0.182704,-1
0.082294,0.626284,0.505576,0.931779,0.623855,0.396114,0.992385,0.547245,0.967547,0.232049,1
0.441455,0.346108,0.162143,0.306542,0.103143,0.98583,0.605161,0.430142,0.640321,0.209239,-1
0.881505,0.14178,0.70304,0.303114,0.249786,0.197019,0.669012,0.347053,0.898118,0.30578,1
0.264856,0.717124,0.106707,0.087323,0.800662,0.171423,0.398703,0.49469,0.31374,0.340574,-1
0.585855,0.077161,0.317794,0.87943,0.782356,0.256068,0.311868,0.850561,0.796833,0.527347,1
0.947705,0.810676,0.226896,0.884146,0.746248,0.336482,0.541453,0.263288,0.059124,0.826412,1
0.96744,0.002288,0.091657,0.988881,0.855676,0.152841,0.218543,0.939318,0.85164,0.224266,1
0.464742,0.833349,0.074135,0.070832,0.859118,0.286471,0.029005,0.875317,0.240328,0.037622,1
0.010992,0.73967,0.448054,0.544177,0.481599,0.439301,0.671915,0.246734,0.045667,0.326027,-1
0.368239,0.666987,0.375398,0.327753,0.303821,0.342312,0.132651,0.928808,0.206234,0.930863,-1
0.759298,0.655546,0.050494,0.789885,0.818076,0.516774,0.222211,0.304921,0.873395,0.857049,1
0.716893,0.777395,0.257501,0.479178,0.50055,0.567786,0.197547,0.729917,0.334947,0.836706,1
0.673705,0.746884,0.249105,0.274537,0.232186,0.246778,0.662147,0.372286,0.363226,0.157487,-1
0.842032,0.309072,0.388374,0.413333,0.503722,0.263096,0.391913,0.229545,0.510727,0.917183,1
0.74343,0.971209,0.506799,0.358224,0.823094,0.581711,0.275398,0.924015,0.42245,0.805271,1
0.775224,0.36268,0.754864,0.471843,0.179035,0.956739,0.466117,0.199144,0.002367,0.559933,-1
0.63264,0.773872,0.883786,0.09328,0.44791,0.01917,0.918233,0.186816,0.96516,0.241396,1
0.125346,0.553319,0.604887,0.296457,0.039444,0.714146,0.738818,0.520725,0.709385,0.6135,-1
0.373355,0.741001,0.366857,0.964335,0.257825,0.914434,0.240189,0.949646,0.937988,0.934846,1
0.295447,0.085309,0.329585,0.667163,0.19891,0.039016,0.184139,0.157242,0.509011,0.221143,-1
0.466748,0.01073,0.386131,0.781133,0.929397,0.477648,0.739261,0.4494,0.075096,0.481064,1
0.40711,0.328806,0.100151,0.934377,0.453593,0.026842,0.953137,0.237686,0.965333,0.53192,1
0.594909,0.315055,0.269831,0.078036,0.838827,0.811643,0.429362,0.560647,0.379875,0.973892,1
0.876088,0.312459,0.922962,0.801544,0.363234,0.767852,0.597504,0.407032,0.648431,0.767038,1
0.624118,0.418665,0.89881,0.474606,0.804763,0.126435,0.082306,0.989627,0.424111,0.047139,-1
0.396703,0.040898,0.586006,0.6228,0.645692,0.158468,0.487646,0.505498,0.198471,0.284874,-1
0.239189,0.772524,0.784136,0.634641,0.032064,0.846182,0.739701,0.61698,0.885111,0.81389,1
0.856347,0.935428,0.755044,0.839074,0.64639,0.971216,0.37888,0.080263,0.423614,0.160721,-1
0.142429,0.919042,0.625564,0.835548,0.995525,0.052343,0.90629,0.971927,0.719651,0.118357,1
0.295504,0.410031,0.641156,0.073329,0.725364,0.271267,0.219203,0.441761,0.200893,0.185592,-1
0.711978,0.547715,0.668972,0.806205,0.249662,0.973622,0.248545,0.681469,0.448674,0.136467,-1
0.394081,0.496547,0.974055,0.593755,0.211812,0.621532,0.068254,0.299521,0.984265,0.916093,1
0.45034,0.407411,0.151856,0.089267,0.745584,0.881392,0.95194,0.916371,0.435763,0.020067,1
0.065676,0.13628,0.149415,0.038281,0.598917,0.522987,0.284956,0.540524,0.911805,0.647739,-1
0.47815,0.524712,0.228509,0.023236,0.643436,0.874499,0.412181,0.293738,0.828013,0.903851,1
0.521949,0.623128,0.758026,0.460834,0.898229,0.127227,0.867987,0.549187,0.912869,0.635888,1
0.844467,0.777621,0.046793,0.757588,0.988042,0.185095,0.251846,0.556848,0.087828,0.152032,-1
0.837255,0.377966,0.089038,0.316491,0.346778,0.70254,0.120097,0.909412,0.969778,0.907623,1
0.368679,0.711783,0.92085,0.827465,0.228172,0.429017,0.38457,0.780034,0.171283,0.005923,-1
0.668921,0.585321,0.393196,0.712742,0.60701,0.066445,0.543731,0.67099,0.271067,0.714135,1
0.30233,0.416112,0.284304,0.304381,0.814372,0.731209,0.965475,0.291091,0.103808,0.717889,1
0.110508,0.342069,0.790623,0.707885,0.040141,0.094023,0.557148,0.691072,0.420636,0.207849,-1
0.313193,0.837906,0.975888,0.773035,0.17726,0.366212,0.868762,0.029313,0.829801,0.638774,1
0.151984,0.935331,0.344891,0.699143,0.859905,0.478129,0.939979,0.800898,0.02423,0.445029,1
0.570157,0.76685,0.309374,0.938351,0.866372,0.560579,0.107462,0.311956,0.08508,0.305819,-1
0.892963,0.989397,0.946419,0.177832,0.092117,0.990128,0.501971,0.191902,0.827674,0.43997,1
0.762574,0.281428,0.256159,0.75164,0.510799,0.183748,0.283122,0.062484,0.537471,0.065501,-1
0.644082,0.745391,0.780892,0.415368,0.32165,0.473224,0.315871,0.770524,0.624699,0.909773,1
0.065945,0.660328,0.151819,0.70866,0.485124,0.561422,0.790889,0.764559,0.3361,0.972874,1
0.103462,0.072354,0.507285,0.836946,0.741786,0.122379,0.421952,0.664447,0.363788,0.272389,-1
0.557103,0.177573,0.346558,0.594373,0.316082,0.711146,0.285142,0.947154,0.430063,0.374197,-1
0.754394,0.71979,0.628468,0.250512,0.847384,0.963538,0.473185,0.645604,0.610757,0.281795,1
0.501261,0.6854,0.059763,0.714038,0.142474,0.576222,0.225874,0.911227,0.034329,0.256614,-1
0.538616,0.202877,0.907705,0.921082,0.544734,0.591846,0.585983,0.333987,0.134386,0.555787,-1
0.012254,0.967503,0.469284,0.725456,0.830024,0.079983,0.965444,0.571781,0.993668,0.873731,1
0.902306,0.955782,0.658458,0.292782,0.813026,0.428092,0.504622,0.819727,0.167838,0.455214,1
0.266484,0.203797,0.719876,0.609127,0.347299,0.888791,0.711157,0.220696,0.889293,0.782808,1
0.755363,0.037931,0.092503,0.493461,0.272298,0.721756,0.618544,0.754634,0.623502,0.759774,1
0.436105,0.985406,0.329566,0.714656,0.603214,0.089121,0.374679,0.976235,0.936623,0.355828,1
0.303481,0.929186,0.547971,0.617969,0.200588,0.062333,0.097728,0.842318,0.189885,0.033648,1
0.388234,0.860165,0.361859,0.719865,0.486899,0.42753,0.624034,0.14788,0.009379,0.115808,-1
0.217712,0.756242,0.625103,0.200298,0.900934,0.305089,0.671641,0.446224,0.926518,0.94987,1
0.511669,0.448236,0.148877,0.328262,0.939732,0.809181,0.751051,0.653823,0.587501,0.681289,1
0.43277,0.207878,0.522921,0.295543,0.36359,0.36588,0.239806,0.370461,0.60208,0.854121,-1
0.177554,0.024788,0.349135,0.512764,0.137455,0.116119,0.171713,0.707017,0.442546,0.670701,-1
0.592721,0.959236,0.796011,0.848049,0.165564,0.568893,0.094271,0.66153,0.250376,0.35263,1
0.030254,0.760043,0.631663,0.723416,0.452481,0.884309,0.603435,0.384439,0.851723,0.926208,1
0.992239,0.791209,0.308841,0.959739,0.204491,0.216549,0.074399,0.994715,0.581902,0.017227,-1
0.793861,0.374457,0.25285,0.144139,0.288771,0.388649,0.712811,0.53851,0.295862,0.788497,1
0.782312,0.779013,0.4468,0.47978,0.734746,0.546204,0.371021,0.115605,0.960657,0.508531,1
0.356768,0.792015,0.338523,0.705752,0.930671,0.064784,0.105401,0.449448,0.082152,0.636002,1
0.542063,0.941963,0.400067,0.269695,0.911257,0.01498,0.643268,0.415398,0.00472,0.26881,-1
0.681991,0.324736,0.736716,0.540999,0.787873,0.049404,0.41718,0.255956,0.860359,0.08565,1
0.031372,0.02451,0.020018,0.796415,0.485067,0.55052,0.806379,0.267782,0.434553,0.897755,1
0.956741,0.501589,0.2559,0.992367,0.527377,0.573541,0.452502,0.313988,0.709147,0.894541,1
0.286597,0.041891,0.410683,0.248456,0.569363,0.343598,0.533043,0.519389,0.494676,0.964788,1
0.8549,0.783041,0.768981,0.334814,0.551916,0.93821,0.109793,0.365176,0.991835,0.498319,1
0.662097,0.492447,0.745722,0.372528,0.666694,0.84146,0.712069,0.865018,0.855554,0.404244,1
0.982773,0.238191,0.315178,0.535849,0.23706,0.583467,0.516011,0.167585,0.86052,0.814196,1
0.427552,0.749909,0.703737,0.686203,0.174822,0.309776,0.646978,0.325374,0.07387,0.449594,-1
0.028321,0.408401,0.975653,0.835296,0.749883,0.503633,0.372057,0.855517,0.422773,0.824513,1
0.818612,0.351525,0.502634,0.973153,0.286941,0.999221,0.989487,0.65648,0.340808,0.110254,1
0.673213,0.506653,0.231646,0.593211,0.645054,0.298904,0.33079,0.793407,0.912278,0.409953,1
0.271336,0.476872,0.956715,0.624965,0.499944,0.895565,0.694486,0.790291,0.655736,0.705823,1
0.729119,0.405498,0.185293,0.649288,0.04942,0.584612,0.462228,0.762038,0.331428,0.251014,-1
0.249071,0.656452,0.634083,0.095997,0.634637,0.775713,0.032121,0.587824,0.922927,0.379357,-1
0.479537,0.05749,0.517742,0.117173,0.345719,0.410805,0.426449,0.622398,0.330768,0.434737,-1
0.319414,0.581603,0.550354,0.532274,0.223922,0.040362,0.679844,0.879945,0.74578,0.569511,1
0.338104,0.715783,0.047412,0.028693,0.092785,0.855774,0.803849,0.125565,0.575578,0.267507,-1
0.055021,0.333269,0.259169,0.49089,0.131626,0.438658,0.863217,0.134378,0.676964,0.573548,-1
0.935452,0.509435,0.540591,0.535387,0.299056,0.37503,0.445552,0.131229,0.882828,0.749693,1
0.680771,0.423896,0.044543,0.507532,0.942964,0.179246,0.96278,0.646166,0.30863,0.649129,1
0.060158,0.118464,0.769053,0.282956,0.855161,0.35526,0.694093,0.079116,0.54249,0.401432,-1
0.465506,0.310272,0.56692,0.084724,0.250802,0.688856,0.697094,0.380914,0.968906,0.78334,1
0.287764,0.425526,0.409134,0.223073,0.735702,0.470358,0.789896,0.901001,0.342676,0.886534,1
0.766562,0.431948,0.799691,0.650497,0.468196,0.65486,0.034285,0.881163,0.089647,0.599521,-1
0.587734,0.243251,0.571074,0.781015,0.278652,0.841997,0.34716,0.460158,0.683831,0.440584,-1
0.777694,0.151315,0.40022,0.34524,0.970564,0.818162,0.509261,0.788012,0.44804,0.742833,1
0.507208,0.829406,0.612427,0.201579,0.239403,0.677772,0.548286,0.183517,0.955922,0.161355,1
0.691888,0.119727,0.425804,0.22531,0.943201,0.936718,0.318445,0.06203,0.887556,0.362954,-1
0.61393,0.30266,0.058502,0.062997,0.22344,0.930856,0.334407,0.787978,0.932969,0.786507,1
0.393792,0.522782,0.577082,0.421503,0.546577,0.735306,0.327289,0.477959,0.071765,0.409516,-1
0.120495,0.611098,0.21243,0.372993,0.999282,0.414607,0.74241,0.068419,0.828343,0.630939,1
0.591895,0.755777,0.996236,0.160344,0.146734,0.306411,0.283212,0.095469,0.647939,0.942186,1
0.812631,0.654823,0.797897,0.204565,0.06899,0.740866,0.163556,0.506684,0.358903,0.543404,-1
0.388375,0.925168,0.825375,0.313716,0.442394,0.057528,0.433278,0.144051,0.462826,0.156586,-1
0.189729,0.507413,0.999252,0.070755,0.299669,0.213477,0.990251,0.73048,0.989471,0.281974,1
0.023393,0.385788,0.291148,0.684125,0.160356,0.503593,0.268591,0.931256,0.462583,0.774491,-1
0.71782,0.242236,0.546705,0.851104,0.296575,0.32871,0.983356,0.632621,0.440791,0.090896,1
0.789287,0.31845,0.654641,0.152047,0.255236,0.528248,0.387477,0.044084,0.096461,0.939885,-1
0.002091,0.305335,0.025158,0.837969,0.424211,0.791814,0.240797,0.512703,0.491112,0.627383,-1
0.27372,0.659792,0.070065,0.97647,0.786569,0.44492,0.458872,0.554749,0.934156,0.656155,1
0.462449,0.854252,0.661195,0.742464,0.731128,0.335255,0.864554,0.869146,0.172451,0.613963,1
0.042959,0.9317,0.702464,0.345714,0.852354,0.344909,0.144437,0.830373,0.805073,0.339082,1
0.614502,0.389612,0.979338,0.186639,0.817843,0.176876,0.94467,0.096844,0.594239,0.696889,1
0.131265,0.43925,0.98723,0.843191,0.502339,0.21078,0.716278,0.581587,0.107345,0.764885,1
0.267721,0.82179,0.674714,0.262335,0.285399,0.86814,0.528429,0.573568,0.078299,0.222253,-1
0.270864,0.676463,0.085447,0.732709,0.662651,0.47803,0.70701,0.434079,0.492654,0.850614,1
0.271061,0.598441,0.785499,0.018342,0.552552,0.774833,0.26092,0.885702,0.883211,0.673764,1
0.022929,0.253635,0.121965,0.849385,0.767966,0.992879,0.827074,0.564966,0.625175,0.749271,1
0.172838,0.664558,0.16906,0.703396,0.580373,0.702916,0.833877,0.845834,0.970105,0.439399,1
0.483121,0.075851,0.584682,0.890845,0.879116,0.03404,0.934022,0.740851,0.65824,0.936411,1
0.024931,0.752378,0.888744,0.353956,0.561317,0.470654,0.981823,0.206322,0.235723,0.897571,1
0.319656,0.149875,0.703836,0.583107,0.515143,0.07542,0.499124,0.856412,0.68192,0.222027,1
0.858001,0.820532,0.218916,0.877,0.588875,0.886359,0.434701,0.324144,0.55486,0.48978,1
0.988754,0.513179,0.396578,0.826606,0.967186,0.103074,0.734884,0.138267,0.740246,0.955968,1
0.253432,0.9477,0.940175,0.809338,0.372979,0.066011,0.309545,0.603733,0.63543,0.952508,1
0.619418,0.406452,0.864616,0.796428,0.084419,0.415135,0.993656,0.119423,0.091771,0.694857,-1
0.712454,0.543875,0.561211,0.204388,0.918398,0.949162,0.250143,0.840673,0.553331,0.667224,1
0.686309,0.322116,0.991551,0.344376,0.355025,0.171569,0.914402,0.094479,0.58075,0.469342,1
0.46119,0.351414,0.93338,0.725434,0.03602,0.981021,0.418559,0.472436,0.209964,0.250126,-1
0.395615,0.557847,0.681941,0.878483,0.635278,0.237826,0.016144,0.331885,0.64566,0.930805,1
0.03577,0.463415,0.494338,0.998476,0.796591,0.314882,0.301546,0.935154,0.870023,0.302488,-1
0.605399,0.852069,0.92066,0.410582,0.032359,0.041835,0.105247,0.043529,0.65511,0.374869,-1
0.079958,0.473561,0.44602,0.203915,0.851273,0.11678,0.566269,0.537461,0.931297,0.128899,1
0.14647,0.550837,0.319953,0.264662,0.616711,0.794189,0.764599,0.793587,0.298581,0.533773,1
0.513324,0.954935,0.44131,0.727332,0.608971,0.464806,0.932463,0.822914,0.209858,0.322231,1
0.137129,0.105865,0.284555,0.801204,0.29873,0.651126,0.290831,0.948462,0.567975,0.708427,-1
0.35716,0.724556,0.094464,0.279487,0.435709,0.881185,0.005375,0.296104,0.652617,0.595,-1
0.086889,0.003939,0.287474,0.052835,0.65784,0.043618,0.311993,0.510986,0.418083,0.029123,-1
0.783347,0.155657,0.288874,0.292049,0.651668,0.774316,0.902492,0.94763,0.834647,0.932749,1
0.492431,0.960447,0.886566,0.683774,0.389454,0.22581,0.390571,0.821509,0.647583,0.592022,1
0.793311,0.070037,0.925671,0.672345,0.45787,0.48117,0.941837,0.841589,0.553518,0.560158,1
0.118229,0.10279,0.182413,0.872118,0.753124,0.35564,0.647032,0.60955,0.773753,0.664077,1
0.998354,0.100282,0.542364,0.85533,0.869063,0.168495,0.608959,0.851453,0.441198,0.591513,1
0.481114,0.834416,0.704422,0.603753,0.743457,0.737798,0.780874,0.175051,0.007667,0.080072,-1
0.55941,0.180302,0.506918,0.681636,0.26966,0.868388,0.562049,0.464826,0.304077,0.763427,-1
0.814149,0.790736,0.370716,0.288856,0.801582,0.143898,0.21923,0.63738,0.490482,0.137866,1
0.091659,0.499923,0.092778,0.328386,0.841676,0.299484,0.105591,0.103076,0.298743,0.626052,-1
0.145519,0.088789,0.370761,0.578087,0.352204,0.686277,0.752722,0.221868,0.937403,0.454422,-1
0.470517,0.121325,0.392606,0.804284,0.211657,0.959415,0.715079,0.852471,0.972086,0.541975,1
0.133128,0.524316,0.848587,0.110012,0.981775,0.752649,0.12543,0.800569,0.298682,0.690635,1
0.881654,0.236236,0.885377,0.021525,0.346535,0.474814,0.341979,0.227871,0.260224,0.803537,-1
0.811179,0.459811,0.504412,0.744366,0.799664,0.235026,0.069945,0.643371,0.937308,0.696863,1
0.185318,0.162905,0.363098,0.17216,0.895476,0.530213,0.126919,0.42896,0.723218,0.617472,-1
0.562287,0.892298,0.687767,0.493957,0.561934,0.491164,0.671906,0.10492,0.956746,0.684128,1
0.902274,0.774546,0.993457,0.149956,0.931425,0.167238,0.408572,0.47658,0.34225,0.979468,1
0.948687,0.586079,0.401547,0.761737,0.141755,0.761402,0.566424,0.795527,0.671168,0.394319,1
0.571223,0.078455,0.961667,0.301604,0.5258,0.180958,0.192988,0.615582,0.991296,0.043528,-1
0.105043,0.044584,0.485855,0.955908,0.15631,0.813789,0.875648,0.879772,0.199721,0.508781,-1
0.735548,0.685888,0.850209,0.275951,0.205008,0.417988,0.633868,0.296426,0.612419,0.996942,1
0.85752,0.758579,0.212606,0.039214,0.81759,0.875478,0.196275,0.360174,0.84487,0.571264,1
0.551005,0.599887,0.973373,0.42813,0.77845,0.982163,0.045265,0.267497,0.01824,0.198047,-1
0.530035,0.859484,0.798133,0.078965,0.133752,0.644832,0.097744,0.302935,0.378947,0.37941,-1
0.767129,0.036511,0.567511,0.47967,0.854047,0.565853,0.316239,0.180422,0.818822,0.059203,-1
0.580885,0.583622,0.997738,0.89907,0.987508,0.045537,0.985125,0.101136,0.862033,0.901111,1
0.114008,0.767953,0.36848,0.669078,0.814273,0.425613,0.026878,0.894806,0.427015,0.062778,-1
0.32417,0.576043,0.665931,0.946443,0.492584,0.385421,0.888963,0.922,0.636412,0.129142,1
0.39253,0.984871,0.09262,0.155017,0.742202,0.455755,0.183392,0.269572,0.811336,0.350673,-1
0.903513,0.38835,0.186049,0.12845,0.473228,0.608318,0.794806,0.617407,0.618729,0.318865,1
0.619381,0.409128,0.10038,0.809894,0.2999,0.521053,0.188829,0.148911,0.945369,0.199066,-1
0.952932,0.729347,0.7715,0.197135,0.557625,0.367583,0.87136,0.132911,0.931574,0.288109,1
0.302507,0.904532,0.220104,0.098298,0.135568,0.017783,0.436977,0.474254,0.432693,0.181699,-1
0.549928,0.139917,0.9438,0.583187,0.268099,0.278983,0.846007,0.757609,0.076227,0.277369,-1
0.580794,0.078901,0.934639,0.865023,0.396814,0.78726,0.412329,0.461775,0.145895,0.570664,-1
0.081042,0.413659,0.023781,0.888108,0.991675,0.357745,0.069174,0.503873,0.074746,0.614991,-1
0.181092,0.313382,0.312791,0.72361,0.029922,0.978946,0.365505,0.724164,0.371953,0.029349,-1
0.333159,0.00698,0.780782,0.776256,0.090473,0.327317,0.196841,0.769666,0.147979,0.18569,-1
0.044666,0.570228,0.075433,0.020229,0.344122,0.297534,0.171379,0.242065,0.414628,0.275951,-1
0.991781,0.439336,0.236925,0.511122,0.896902,0.092403,0.16742,0.358952,0.577858,0.426526,1
0.897617,0.875405,0.696207,0.23062,0.443211,0.54667,0.98087,0.21268,0.974993,0.643113,1
0.562588,0.720646,0.655243,0.792489,0.886627,0.514181,0.268924,0.796359,0.827115,0.008109,1
0.653508,0.605469,0.835251,0.745311,0.725437,0.246407,0.401585,0.066067,0.56483,0.006043,-1
0.349818,0.88845,0.118225,0.04572,0.903527,0.952904,0.237823,0.314577,0.209169,0.899006,-1
0.581284,0.493895,0.608135,0.751389,0.18206,0.459558,0.265881,0.586387,0.275058,0.68617,-1
0.32987,0.736952,0.65412,0.644653,0.532749,0.237586,0.480972,0.121057,0.501159,0.543625,-1
0.921913,0.048622,0.503379,0.978813,0.70709,0.926115,0.004307,0.337829,0.036608,0.642994,-1
0.857022,0.970724,0.789108,0.607343,0.687171,0.470066,0.190323,0.412425,0.622464,0.368744,-1
0.178191,0.73091,0.918872,0.500059,0.118962,0.56481,0.303907,0.062029,0.448438,0.948586,-1
0.69449,0.15054,0.571063,0.938059,0.235383,0.313262,0.793284,0.638949,0.70492,0.647654,1
0.997504,0.908867,0.151415,0.361694,0.347175,0.836095,0.964289,0.745814,0.381812,0.432598,1
0.070915,0.260753,0.167588,0.340594,0.045696,0.874077,0.635958,0.048465,0.953459,0.173077,-1
0.629008,0.366253,0.527003,0.782711,0.131362,0.483545,0.51673,0.50252,0.501411,0.96046,1
0.391923,0.036099,0.939217,0.69638,0.549146,0.493311,0.700625,0.538687,0.569409,0.088881,-1
0.788575,0.400973,0.566305,0.645328,0.589734,0.522348,0.121635,0.903972,0.345176,0.016601,-1
0.399033,0.200513,0.529133,0.760133,0.615738,0.867939,0.675966,0.260422,0.356881,0.903088,1
