attrib1,attrib2,attrib3,class
4.889097,6.584374,3.654717,1
9.460173,7.97584,9.268749,1
1.306783,3.417754,4.462664,-1
6.132541,3.66278,0.149718,1
7.700995,0.821536,7.906461,1
6.875858,0.063393,3.17783,-1
4.627452,5.322196,1.168613,1
7.107535,1.417904,6.523045,1
7.267293,7.860781,6.893016,1
2.693816,7.999276,6.673896,1
6.198262,3.316518,2.909494,1
0.154537,9.387699,1.321426,1
6.1409,7.529463,8.6593,1
3.76607,8.332044,1.523117,1
5.224298,4.870844,7.528639,-1
4.304456,1.457881,7.817993,-1
3.839667,7.173298,3.899159,1
1.935553,7.178703,2.03508,1
3.629964,3.716408,9.593306,-1
8.558411,5.082378,1.979459,1
6.253837,4.086064,7.215377,1
3.801222,7.155623,1.490946,1
0.635111,4.776271,3.597852,-1
1.733523,3.044846,6.058737,1
9.043317,8.022604,5.072869,1
6.665792,6.956449,6.297759,1
4.929305,7.829273,8.397494,1
8.812235,5.605627,5.334155,1
9.056342,2.878242,1.923929,1
4.305925,8.67091,8.051921,1
3.022316,5.487057,8.200105,1
3.424471,0.079568,9.037479,-1
9.829143,1.461039,3.459869,1
3.522812,0.81716,5.593746,-1
7.328341,1.268401,0.045155,1
5.432462,7.464626,7.558214,1
8.645835,0.419519,3.855274,1
5.612924,4.559519,4.622067,1
6.370414,2.643075,7.273046,-1
3.832323,1.640265,9.075849,-1
6.856959,6.678818,7.658805,1
0.485167,8.509888,6.210501,-1
2.374926,8.42236,4.021117,1
6.859763,6.044332,2.286465,1
2.301007,0.512835,6.306278,-1
3.276543,3.01496,3.416153,-1
6.638084,3.047057,3.729594,1
1.658884,9.377162,7.630796,1
2.091479,9.937629,0.464544,1
8.212298,6.906905,6.48197,1
9.028984,4.637074,9.425449,1
5.855608,5.625596,7.016666,-1
6.787018,3.219684,8.154204,1
4.940537,9.680284,7.384274,1
6.459126,3.308871,0.067262,1
8.427732,2.994663,3.422463,1
8.337212,0.68795,2.159864,1
2.561609,6.134227,7.739341,1
3.175754,9.646495,3.340903,1
0.282082,0.72195,3.776742,-1
6.193557,8.926024,0.151677,1
3.57878,2.211751,5.523382,-1
8.375105,5.455397,4.324388,1
8.680088,5.363821,5.282442,1
9.814738,2.974053,5.463319,1
7.62252,3.446657,4.438598,1
9.399224,4.381697,2.689326,1
9.184068,8.212304,0.886779,1
4.417046,9.031785,3.069899,1
5.243257,6.805634,9.92772,1
0.162607,4.707129,0.343668,1
4.059314,0.848767,0.227497,-1
7.382803,7.935694,3.174209,1
8.617775,3.345599,1.247772,1
8.407759,0.915161,1.382154,-1
4.337053,5.381553,9.294461,1
9.118943,0.46457,7.349271,1
5.557339,0.894388,4.201874,-1
3.835631,1.468308,7.102206,1
1.139712,2.159318,3.757943,-1
7.450109,9.358114,9.526328,1
8.719559,0.650744,2.230296,1
4.490305,3.861488,8.837686,1
9.855485,9.303347,5.80056,1
3.650337,0.329516,5.605962,-1
4.983323,9.275059,8.807429,-1
6.358688,2.360605,9.103615,1
2.630638,2.457938,3.061542,-1
9.997641,8.801997,2.170345,-1
3.212731,3.63716,4.301907,-1
1.805342,1.05771,8.642909,-1
2.075712,8.009081,6.516426,1
9.028682,9.556094,1.969961,1
8.371759,1.176965,9.548977,1
4.99877,3.851075,0.50156,1
3.549889,0.552816,4.6729,-1
8.446827,9.862664,3.550377,1
8.509745,6.937171,3.867023,1
6.166097,1.785844,7.280211,-1
8.734209,3.584368,7.108386,1
9.585783,0.388947,5.794598,1
9.466068,3.207297,0.727492,1
3.574434,6.68331,9.735428,1
8.110671,7.799774,6.194985,1
2.360758,2.562833,8.223535,-1
2.281619,8.681823,1.95657,1
0.284365,2.177267,2.419431,-1
0.455919,1.719082,1.784282,-1
3.376794,1.993701,1.779457,-1
5.889508,7.732447,4.498857,1
7.627817,9.9164,9.00766,1
9.404376,5.814283,6.933551,1
3.155188,8.775848,6.3919,1
4.41654,3.319627,9.292726,-1
5.171601,9.752967,8.293231,1
8.749177,1.309291,0.565317,1
1.848218,1.310027,3.988055,-1
4.682529,8.059494,2.672582,-1
6.75047,9.90956,3.9186,1
2.486756,4.26084,4.72686,-1
3.122941,7.906368,3.574607,1
6.652496,0.70064,8.497076,-1
8.569786,2.305639,2.128884,1
3.072836,1.46917,4.161745,-1
2.608605,2.583022,7.618653,-1
2.687096,0.776447,6.570535,-1
0.936499,2.060926,2.998553,-1
2.188001,7.840514,5.872269,1
9.139843,8.823094,1.943413,1
1.552565,3.351857,6.137192,-1
2.895892,0.5191,0.502134,1
5.097842,1.758257,7.733842,-1
4.428838,8.74035,9.700961,1
9.990558,1.791448,4.637748,1
4.916557,1.517278,4.738054,-1
9.867613,1.138453,1.857861,-1
4.422232,9.243174,0.378332,1
9.001275,7.395273,2.472642,-1
0.232597,8.847402,7.808881,1
1.029658,4.564174,8.969976,-1
4.819588,0.956377,8.143492,1
8.245169,5.980312,6.257162,1
9.943813,3.41712,1.016199,-1
8.422832,9.221677,0.601454,-1
4.64555,7.4105,7.770618,1
0.597698,8.272841,1.614995,1
0.384228,5.240516,0.817987,-1
2.789569,6.403204,2.251496,1
7.691765,9.355882,7.745767,1
8.970375,0.908401,3.667402,1
6.45812,3.512754,0.563196,1
2.134806,0.793483,1.080966,-1
8.610488,2.990218,7.508572,1
9.205722,0.34299,9.357351,1
9.940756,7.305366,3.473617,1
5.972043,7.410885,9.199542,1
1.701433,7.858741,1.916514,1
9.923503,2.836975,2.017464,1
3.447154,6.237706,4.267153,1
7.399544,9.314334,8.60924,1
8.45759,4.619321,0.427381,-1
2.494199,9.50121,0.157476,1
5.65397,0.430499,4.758083,-1
6.80196,5.492025,6.611775,1
8.913927,9.653331,9.903459,1
0.290494,8.155811,0.414456,1
1.1534,9.444041,5.746405,1
2.041107,5.790073,3.563092,-1
0.183192,0.508278,8.787367,-1
5.559438,0.252621,8.674632,-1
4.228792,2.279593,9.506239,-1
1.809676,3.484356,5.697405,-1
8.392544,6.710192,1.342283,1
7.801848,5.503004,4.330295,1
3.043419,3.129821,5.657552,-1
4.74239,4.906866,9.120463,-1
1.899016,5.88125,5.065741,-1
8.669781,3.127354,4.86369,1
2.869044,7.873457,7.580072,1
2.623512,4.262241,1.606805,-1
0.225458,7.108854,2.871733,1
2.919961,3.139533,1.930533,-1
0.660925,3.510172,6.695682,-1
2.154193,3.858254,3.49123,-1
4.90469,6.872496,6.505172,1
1.806756,4.979913,4.921163,-1
0.590772,0.232167,0.767171,-1
4.148403,9.966689,9.527369,1
2.350136,7.749541,5.438866,1
6.972547,2.640279,3.773246,1
1.127765,3.756093,8.167089,-1
9.45624,0.563245,9.246325,1
1.206931,4.764164,9.458157,-1
7.999575,3.551638,3.356264,1
9.427593,3.238386,9.159392,-1
7.456089,7.495131,3.080181,1
5.317796,7.257783,5.732832,1
2.52285,3.644859,6.898197,-1
1.636983,8.633397,4.376129,1
0.544125,5.01536,6.6565,-1
0.621059,7.155747,6.599412,-1
2.459509,8.700724,4.126163,1
7.201326,6.009901,9.598059,-1
8.956374,3.019237,2.402432,1
8.861125,4.56383,0.937565,1
5.370885,5.280748,0.58623,-1
8.299722,2.119826,9.86667,1
6.604105,4.231087,9.446189,1
1.029988,3.798036,5.049174,-1
4.217929,5.917179,1.128093,1
9.517537,1.633864,8.039661,1
4.850598,3.621252,3.138434,1
8.786665,2.750053,2.683216,1
8.370937,7.927838,2.016136,1
8.162795,4.861615,6.794947,-1
6.613032,7.682201,0.049552,-1
6.752779,4.404515,4.358548,1
1.356589,3.140488,0.381986,-1
8.069408,7.617156,5.401047,1
4.487635,4.149175,3.587465,1
3.309009,5.308369,3.70308,1
7.729084,4.237682,5.680993,1
3.106341,2.051482,5.384425,-1
0.263594,6.199925,7.324955,-1
2.289286,3.770693,0.15369,-1
9.990964,9.485614,7.965831,1
5.194711,0.846757,2.585741,-1
8.049349,2.088288,5.469543,1
4.477137,2.936038,9.267268,-1
2.61051,0.75234,0.748235,-1
2.661056,1.968197,7.524641,-1
2.965453,3.129922,2.740758,-1
1.959406,5.986957,2.018853,-1
0.927243,4.258401,9.181975,1
0.929479,6.230978,4.973039,-1
2.986598,2.631368,4.170676,1
2.813905,3.422028,4.966293,-1
8.739903,1.086887,5.557492,1
9.552061,1.013637,6.124782,1
3.910739,1.995637,1.289429,-1
0.14486,4.423112,2.919024,-1
6.360841,6.604299,5.536084,1
8.538272,5.506823,9.669142,1
9.808502,0.202164,6.916951,1
1.697956,5.037456,2.857207,-1
6.219237,8.446263,8.147485,1
6.981557,2.616376,8.819126,1
1.717753,0.093488,0.818639,-1
1.968425,7.492848,2.12106,1
2.119041,0.284741,6.901501,-1
7.674816,0.950733,0.274672,1
1.196838,1.446464,2.102283,-1
2.362953,5.142443,9.36187,-1
1.015762,9.241294,6.088058,1
0.304994,4.841613,4.04527,-1
7.879627,2.296974,8.087154,1
0.309949,1.973941,4.16796,-1
8.772671,4.413378,6.720278,1
0.938065,7.919421,3.815467,1
8.974069,8.152373,9.957501,1
0.672311,0.458058,0.621411,-1
8.489034,0.750367,7.965648,1
7.835551,4.955414,0.377409,-1
6.145077,3.887732,1.659945,1
2.060479,5.865099,2.994101,-1
7.451459,9.509789,8.258128,1
9.637609,0.274421,2.813656,-1
1.197647,6.696177,3.89883,1
3.048255,3.625845,4.262846,-1
5.929339,4.142367,2.630308,1
6.029305,8.536962,6.295758,1
6.046274,5.460118,0.751114,1
4.455233,1.402924,2.739966,-1
3.394997,8.941153,9.78411,1
8.06864,3.808485,2.243579,1
6.584881,3.432429,3.231753,1
1.092247,2.288762,0.723329,-1
9.370876,9.733125,0.759635,1
3.258564,6.015706,7.309544,1
1.064256,6.861907,5.304848,-1
1.203157,5.942523,5.233103,-1
2.155999,8.722769,6.086838,1
2.520559,4.793861,6.32219,-1
5.591783,2.956663,1.411597,1
2.529555,1.976183,2.404409,-1
7.921579,4.091778,6.429719,1
3.773375,0.730997,0.5248,-1
6.385179,0.737202,5.973766,-1
7.945214,3.922935,8.447759,1
9.944798,3.736205,2.967534,-1
1.604593,3.71197,3.726182,-1
6.775976,8.366412,9.775092,1
0.143897,2.561943,4.993171,-1
6.517482,8.545069,4.205522,1
9.281343,9.770028,3.35955,1
7.851118,9.528673,3.210669,1
7.325527,7.093543,0.538824,1
0.863811,5.699246,0.266265,-1
8.284646,8.100946,1.908124,1
3.567852,9.530958,4.557534,1
0.33883,9.988244,2.289046,1
5.363036,5.746773,9.772819,1
9.843445,1.935553,3.157786,1
2.546998,2.774754,2.433825,1
5.648952,2.57029,0.266428,1
9.727948,7.684687,7.581218,1
1.231933,3.271951,1.701494,-1
0.25584,6.952526,5.098091,-1
8.870739,0.30955,3.814563,-1
1.35981,5.286043,9.331145,-1
8.48861,6.228112,7.939965,-1
2.490635,4.203459,7.157585,-1
5.725604,9.120539,6.785748,1
9.80172,1.635434,5.131863,1
3.79776,5.397134,2.359572,1
6.860766,5.06139,3.411153,1
3.143993,1.909446,3.365251,-1
3.554512,0.80267,4.851921,-1
5.092416,9.198164,5.451587,1
6.10577,0.477966,4.099249,-1
4.067313,1.343038,9.872274,-1
0.106059,9.161242,0.195411,-1
3.010157,8.16156,4.565714,1
0.630935,9.73461,9.76455,1
8.242037,3.979746,6.468355,1
1.053308,9.758808,8.878212,1
4.645331,0.431725,8.032745,-1
7.55834,5.490147,3.57975,1
5.102942,9.1145,5.685983,1
6.957627,1.927828,7.211945,1
8.548891,1.798378,4.782649,-1
7.133705,0.462924,5.555822,-1
7.588883,5.024991,5.471985,1
7.9529,2.885938,3.802347,1
3.053499,2.278853,4.630364,-1
1.624145,5.826762,5.02986,-1
0.518949,5.816905,3.148582,-1
9.100667,6.16197,7.007147,1
2.639718,1.890957,8.575956,-1
6.350958,7.912539,3.615649,1
8.793683,4.266755,2.675774,1
5.629854,3.382438,6.504869,1
0.070167,2.71746,8.511168,-1
1.531462,4.448993,1.09527,-1
8.208536,3.439691,1.916187,1
5.176201,6.196618,7.622546,-1
6.232553,4.827678,3.25203,-1
8.805028,2.63836,7.092896,-1
0.826747,1.37108,4.541063,-1
8.2082,6.18127,9.873074,1
3.848398,8.965712,9.907253,1
9.185027,0.729576,4.703028,1
2.627168,5.6686,4.775489,1
6.345665,4.567897,5.971737,1
4.689579,7.234508,1.29335,1
3.548262,0.402458,1.288668,-1
0.208605,5.908605,3.5831,-1
2.191312,5.03895,8.039658,-1
4.935819,4.114404,6.937462,1
1.32821,5.78275,1.508465,1
6.604215,1.528007,5.074688,1
5.645806,0.951318,5.957027,-1
7.508134,8.087444,5.654009,1
3.843565,3.936329,8.207122,-1
1.364377,7.380858,9.04967,1
6.097616,9.816113,2.191736,1
9.299725,9.646461,5.696598,1
1.538105,2.500791,5.385875,-1
3.849903,2.036143,3.521152,-1
9.098963,9.187364,4.784481,-1
1.339535,4.521376,5.995986,-1
7.54488,0.05778,1.178688,-1
9.703946,9.507453,2.930061,1
0.480668,8.126586,8.497804,1
0.175925,3.243887,1.390819,1
6.473636,9.876907,7.057864,1
1.52373,0.662707,8.33599,1
1.737606,0.797033,5.006375,-1
3.738862,5.603852,1.401755,1
7.555734,4.813031,6.686753,1
5.334121,8.767791,4.215179,1
2.942695,4.526082,9.084929,-1
7.177316,3.753183,6.821421,1
5.509671,1.047769,5.577414,-1
3.294955,5.145927,8.351396,-1
4.524268,4.725796,5.298536,1
6.691993,2.531697,9.991397,1
3.300592,7.761891,2.491727,1
0.592186,6.927184,1.644129,-1
6.666653,6.593211,1.070769,1
8.178224,3.588496,2.380493,1
5.790533,4.03,9.183357,1
5.327703,3.431221,0.169862,1
5.657776,6.579829,8.146125,1
4.015076,8.835388,9.202443,1
6.887915,9.658639,5.29682,1
5.81092,0.451153,3.424476,-1
4.595431,0.624689,7.414748,-1
5.008153,3.197407,3.020821,1
9.824193,3.353421,6.044081,1
0.562707,0.136185,7.97503,-1
1.953958,6.331266,7.464874,1
5.207899,0.240533,2.25827,-1
7.575464,5.603491,7.53775,1
4.883403,6.322962,1.602911,1
4.677807,0.223241,6.800008,-1
7.943652,2.497531,2.398672,1
0.013789,9.709915,6.585958,1
0.544643,2.026702,7.992178,-1
2.87376,1.369607,3.725846,-1
0.266479,0.837764,6.555958,-1
5.267517,8.249317,1.40398,1
5.291587,3.828318,8.889957,-1
4.579277,8.800836,7.892499,1
6.37957,0.412742,2.561989,-1
3.986065,3.340234,7.472083,-1
8.858482,1.506559,8.94202,1
1.343968,1.864306,8.380282,-1
5.3215,0.151799,8.347058,-1
8.080311,2.84552,8.911977,1
6.295863,5.357432,6.806814,1
6.921928,1.951555,6.145868,1
3.891082,5.796106,9.167802,1
6.22664,5.172137,2.853603,1
5.990208,6.078029,5.11472,1
1.775519,7.67896,3.297127,1
7.768075,4.577392,5.164849,1
0.506186,7.785781,9.751395,1
3.953506,6.198543,6.024412,1
8.470999,7.767499,8.830522,1
5.165427,1.122238,7.261519,-1
5.369977,7.701723,1.260006,1
2.116753,9.123453,9.911709,1
6.631624,0.540405,4.529323,-1
1.78862,6.464331,2.969196,1
7.388501,0.898598,3.712935,1
2.542124,3.658253,2.704175,-1
8.726822,2.477817,6.16257,1
9.987363,4.365071,1.137067,1
2.517263,5.275873,6.426425,-1
1.956896,3.187937,4.861108,-1
8.532699,1.816416,3.016005,1
0.844464,4.885604,8.935228,-1
4.788579,2.979357,1.782072,-1
8.809928,9.642922,8.526953,1
5.109322,5.285053,3.293056,1
5.604958,4.447668,3.720714,1
4.168333,0.787208,7.475119,-1
4.379373,1.210861,2.20826,-1
5.207382,5.093612,7.806209,-1
2.823149,3.812307,3.20461,-1
1.882557,6.009917,9.445694,-1
8.257826,8.071648,6.91105,1
3.338312,9.954658,9.490199,1
3.38238,1.558952,6.282687,-1
3.75414,2.833984,8.17495,-1
8.966369,3.858963,8.216062,1
9.608657,3.772521,0.055765,1
6.077194,6.045812,3.748298,-1
8.270146,4.146445,7.409102,1
1.379073,9.165208,3.672203,1
2.716282,1.582664,7.107099,-1
8.663953,5.477917,8.079568,1
8.344176,4.125888,6.496817,1
2.170027,2.256355,9.280528,-1
7.211382,7.109708,8.402516,1
0.57643,4.822188,7.757186,-1
8.508985,0.878531,8.758721,1
2.440392,6.766671,7.067842,1
6.811436,5.023137,3.874656,1
4.228799,2.829082,7.766753,-1
1.878639,8.332673,4.364637,1
7.076573,4.986897,3.875171,1
6.892291,3.537197,8.366058,1
7.819849,9.505783,0.682199,1
0.307363,5.772356,7.631236,-1
3.984204,2.39819,9.794908,-1
0.517245,6.701187,7.694182,-1
7.607989,7.913662,4.094108,1
3.238029,8.676129,3.370621,1
3.107078,6.261925,0.183532,1
0.86578,7.677363,0.146685,1
6.01422,7.228379,0.18791,1
4.614769,8.907966,2.662788,1
6.764781,0.74486,4.07495,-1
4.630763,3.968939,3.426496,1
0.86619,1.419129,2.509256,-1
6.613238,7.356862,5.280211,1
5.235867,8.601432,2.062369,1
2.908598,7.246814,0.614262,1
3.325567,8.707229,6.86386,-1
4.843845,0.505447,8.892234,-1
7.301872,5.680298,0.462181,1
8.94552,5.781018,6.184008,1
8.217373,6.905538,6.841791,1
2.977114,0.385909,6.396207,-1
6.497016,8.269349,4.698724,1
2.553772,8.005724,6.381237,1
1.745932,3.789792,6.555354,-1
8.638961,7.307106,4.38037,1
3.643521,3.809978,1.449643,-1
4.395781,5.272736,5.329602,1
2.049225,6.500196,1.228018,1
4.98384,7.55719,2.283234,1
2.676331,5.03368,5.982295,-1
6.068912,9.059407,5.645043,1
7.291665,0.52489,0.630538,1
8.97578,6.042479,2.582426,-1
4.275525,3.80715,2.325546,-1
4.017498,8.81832,7.770887,1
1.573505,4.702967,6.859644,-1
3.335376,2.150359,3.972865,-1
4.150676,9.589792,0.210238,1
2.856275,7.156878,6.963651,1
8.860824,0.749497,0.393198,1
1.932818,7.750277,8.473982,1
5.398181,4.552523,4.046337,1
1.407283,7.328145,8.210618,1
0.399622,2.61268,1.001209,1
0.554612,9.49458,8.576321,1
6.838443,2.190271,7.274726,1
8.421748,7.156483,3.294031,1
8.126077,5.307305,0.180744,1
6.220127,4.866163,5.580928,1
8.011648,3.2627,6.144989,1
3.964265,3.913082,7.77391,-1
9.846337,4.23085,2.01982,1
8.192741,7.752334,6.225847,-1
2.164428,4.667312,2.954306,-1
2.257172,6.54161,9.476833,1
6.325848,3.079661,0.454474,1
4.481917,5.807473,2.401876,1
8.409489,6.403697,1.882454,1
6.490688,7.600734,0.880086,1
3.761537,1.782086,3.907127,-1
5.773785,8.198302,1.447475,1
4.819326,5.113695,4.338277,1
0.865192,4.769853,0.891566,1
0.740269,0.011455,7.394233,-1
8.509004,9.295809,0.236936,-1
3.775643,1.234696,2.977184,1
8.705628,5.532426,3.361789,-1
8.012616,8.211297,6.94728,1
4.24207,5.871959,0.43704,1
6.908513,0.005973,8.759037,-1
2.728084,3.326916,0.235119,1
3.999815,7.253938,9.152224,1
9.803681,2.855665,0.149548,1
8.613268,4.313519,7.312068,1
7.892246,6.001503,2.656239,1
3.640085,2.175978,7.795943,-1
3.328856,4.773479,6.267956,1
7.836727,2.508593,4.890546,1
3.281783,9.631923,8.292441,1
3.173343,1.423461,1.000746,-1
3.433709,6.812021,4.688551,1
7.70463,5.219125,0.020098,1
5.252471,1.812613,3.403313,-1
6.934601,3.947594,2.284271,1
1.092213,4.751077,1.803391,-1
0.964727,8.090228,0.891732,-1
3.90359,7.403685,3.171746,1
2.818593,4.789525,2.126255,-1
6.793759,6.68212,0.085487,1
7.209388,9.107775,6.289515,1
1.584049,7.748272,8.982348,1
2.402678,9.669252,7.748085,1
4.909618,9.893964,5.017128,1
0.700946,9.413677,6.631906,1
9.556813,7.747886,0.767591,1
6.851995,8.957534,5.777202,1
5.761822,3.116379,6.917565,1
7.354345,0.518331,3.106155,-1
4.623408,7.42319,1.404353,1
5.728946,6.387582,8.606292,-1
6.415638,0.59854,3.546536,1
7.255631,1.728296,5.130935,1
5.057845,9.063008,7.193733,1
8.206011,2.301053,1.865681,1
8.794695,9.490683,1.689605,1
7.950922,3.078479,6.965154,1
6.813793,3.488438,8.54861,1
3.422866,1.184925,9.27396,-1
8.277481,3.516538,4.607721,1
0.786877,7.698963,2.380111,1
9.940986,9.888251,1.593645,1
2.791028,9.025359,6.953011,1
4.750807,2.88705,8.438641,-1
1.697342,5.437503,5.336139,-1
8.361648,1.016701,8.992344,1
3.855425,4.583652,2.29424,-1
8.289037,5.322292,2.897055,1
2.107474,6.748183,4.680403,1
6.593518,7.029539,5.090106,1
5.265152,6.308508,0.816936,1
2.660328,4.521942,8.302786,-1
9.880681,2.862556,1.355468,1
6.235238,6.956502,0.629477,1
0.846374,1.177624,6.809697,-1
6.039485,7.65235,2.784944,1
3.498362,8.568014,8.542921,1
5.718381,1.700149,8.676306,-1
8.539108,5.468098,1.503214,1
1.28156,0.691247,6.021337,-1
0.68967,6.484214,3.846046,-1
5.238019,8.787403,9.9092,1
5.855196,9.166523,3.167418,-1
9.375369,1.674159,1.976804,1
0.489025,3.47606,0.042182,-1
7.254004,9.000349,9.579399,1
6.804737,3.541367,1.906953,1
3.089355,4.998228,5.545986,1
1.882332,8.16341,8.3297,1
2.455279,2.939845,3.847378,-1
8.159015,5.126961,3.563593,1
2.025482,1.531553,1.872893,-1
3.71704,3.744874,8.295926,-1
3.640643,0.835844,2.04347,-1
3.174445,3.043206,0.509115,-1
1.335346,7.015501,2.343403,1
7.023221,8.375693,9.199042,1
1.226086,8.162442,6.973582,1
4.16829,0.950011,6.182099,1
0.095775,6.39331,5.102752,-1
9.168489,9.926676,1.465972,1
5.769838,9.337711,4.582387,1
7.755274,9.981136,6.911187,1
0.001496,1.604377,7.557336,-1
7.913274,7.370073,8.655197,1
5.333597,0.826149,0.073772,-1
7.236174,6.407982,1.267956,1
3.666887,0.997058,3.141678,-1
5.227885,4.525381,3.33276,1
0.088353,6.996899,1.544041,-1
0.155081,3.458239,9.266119,-1
4.837554,6.874651,8.973785,1
5.180935,6.158532,4.394744,1
8.335303,8.148901,6.973468,1
7.960012,3.283962,2.000319,1
0.439793,4.434296,6.535767,-1
6.030708,2.135496,4.091986,1
8.150251,1.064254,2.305964,-1
2.029668,4.384483,5.596175,-1
9.229696,7.215202,5.695662,1
4.286468,3.628639,5.343659,-1
6.870792,1.505935,9.678466,1
2.053546,5.405884,0.891038,-1
1.275467,6.463361,7.068727,-1
2.613612,0.372547,0.554884,-1
7.420504,3.29243,6.588368,-1
0.328493,5.943856,4.318444,-1
1.391713,0.960525,7.583784,-1
5.412045,9.245502,2.987991,1
0.388131,5.360169,0.949957,-1
8.385933,3.272539,3.733613,-1
2.562318,9.865639,5.197787,1
6.29682,9.562244,8.40446,1
4.330804,1.808924,9.224124,-1
0.382976,4.529145,1.066325,-1
9.301814,0.080599,6.858887,-1
2.868401,7.420639,5.040487,1
3.020978,7.903631,6.838143,1
3.738812,2.242178,7.863728,-1
7.620586,6.276367,7.26768,1
2.610144,1.235695,2.568139,-1
7.473028,9.80988,2.26625,1
9.905173,6.858183,9.100395,1
6.927198,1.791217,7.784798,1
2.744566,9.674171,8.3093,-1
6.327071,7.245082,9.833245,1
3.225177,9.475062,9.666348,1
8.815741,1.524878,5.380806,-1
8.888581,5.995552,1.113039,1
0.388039,5.852182,6.541971,-1
0.325993,6.924805,9.244607,-1
9.585217,9.179238,1.065728,1
6.560377,4.203071,8.699394,1
4.264728,1.910628,6.11502,-1
6.143952,6.979489,7.87571,1
3.703347,4.810147,8.358331,1
4.415324,0.273036,3.353244,-1
9.667307,2.796756,8.678435,1
0.700893,5.314742,2.363903,-1
7.784083,9.821917,2.491094,1
3.65218,9.392018,8.279195,1
4.13753,6.54324,7.891712,1
6.311679,6.206568,4.26337,1
2.365713,4.016027,4.971124,-1
8.679522,8.888392,4.079189,1
5.032081,6.918889,3.228696,1
1.647363,3.231114,2.916848,-1
7.56773,7.951773,0.449143,1
5.930321,8.164763,2.284498,1
9.278356,2.993741,4.016597,1
3.617871,3.672182,1.795765,-1
9.126079,7.136576,0.551047,1
0.943067,6.157376,2.977433,-1
3.689604,5.351768,2.817563,1
2.452328,4.326127,6.072001,-1
1.258547,6.97823,4.206034,1
5.492755,3.87271,2.808597,1
0.972481,3.489978,8.955059,-1
9.693102,7.055301,2.266634,1
0.038952,7.135378,5.212297,-1
2.875131,2.55398,1.404853,-1
1.588143,8.867311,2.205468,1
3.598891,9.125068,3.269315,-1
5.54838,5.124492,4.309955,1
8.362282,5.653753,0.742054,1
8.535432,6.252526,1.747414,1
5.15903,7.130007,0.770901,1
7.95559,4.603792,6.219097,1
5.515129,6.644646,7.714421,1
9.202362,8.023802,4.834484,-1
9.510737,9.455608,1.937926,1
4.132308,7.572914,8.130205,1
6.335633,1.868258,3.277461,1
7.564836,4.794395,2.872426,1
8.947102,2.734298,3.185515,1
9.551559,9.311584,8.530207,1
2.264259,3.151845,7.300521,-1
9.177842,3.922666,2.774166,1
2.298759,3.859897,4.349268,-1
9.511362,3.83438,7.379095,1
3.590826,4.330377,0.984041,-1
7.176498,0.198892,7.86377,-1
1.627771,3.761931,5.059016,-1
3.478635,8.159386,6.232338,1
0.982685,7.584924,4.439874,1
7.548292,0.21717,3.025889,1
6.71838,9.468873,8.289549,1
3.209485,9.066975,0.489887,1
5.294919,3.601718,6.083842,1
7.513475,0.913893,2.166435,1
4.584638,0.884279,5.985479,-1
5.76625,3.145966,3.443721,1
0.583923,5.893742,9.849908,-1
9.3113,0.603686,4.872887,1
9.407314,1.257685,8.378174,1
5.456671,2.766489,0.936901,1
1.9875,6.600756,2.125763,1
8.982902,7.032433,2.042324,1
5.198019,0.367372,2.649753,-1
7.748037,8.754303,6.325694,1
0.769909,4.055666,0.669589,-1
2.908201,5.801571,4.37919,1
1.772359,5.978057,1.438799,-1
4.384362,7.636068,2.984294,1
5.985924,2.205128,4.755591,1
4.528878,5.648673,1.344095,-1
4.969989,7.945008,6.279808,1
3.126964,3.638971,8.084344,-1
7.739705,7.399106,8.288423,1
6.600934,5.990588,3.24419,1
5.630144,5.37788,2.347272,1
0.96084,5.514594,8.937913,-1
4.466563,8.385364,3.719679,-1
5.790699,0.684929,3.673533,-1
2.728057,7.241997,6.228264,1
4.317887,6.663353,6.27585,1
3.831736,2.796804,4.107558,1
2.873495,8.825197,0.01059,1
3.88058,1.570289,8.235787,-1
9.263456,6.003128,6.750025,1
8.221976,5.707376,7.616858,1
3.224276,4.579599,3.825506,1
8.687201,5.712335,0.829066,1
3.919279,2.188731,6.348329,-1
5.123922,8.629725,3.912621,1
4.807899,9.482927,2.101976,1
5.103089,6.603905,8.825174,1
2.241215,6.876039,3.789591,1
5.377168,6.777368,5.227625,1
9.180552,0.40745,1.490855,1
7.23005,4.465289,9.536547,1
5.066278,4.058294,7.15963,1
8.017993,7.627416,8.0711,1
0.894285,7.729435,7.332286,1
1.014509,8.412911,8.987304,1
0.865355,3.498174,1.741168,-1
5.568766,9.376687,0.501587,1
1.538288,1.372895,3.951288,-1
6.782617,7.698081,6.652986,1
4.505062,1.947649,3.204661,-1
3.77377,6.333329,7.237826,1
1.932103,7.69575,3.382983,1
9.213917,6.390042,6.407185,1
9.497207,7.291731,8.933407,1
2.249171,2.645419,2.473633,-1
3.779574,0.173496,2.946652,-1
4.118012,2.737063,6.687063,-1
4.503993,7.669409,4.467458,1
8.836096,2.023651,1.660271,1
5.564052,8.963584,3.284717,1
0.563424,1.827573,2.419391,1
2.421752,0.806223,9.923488,1
8.873431,0.722398,6.506202,1
5.374951,3.475098,4.029698,1
7.813203,2.90998,4.559479,1
4.17981,2.622959,8.182372,-1
8.611614,3.425772,6.521111,-1
0.556741,2.642492,4.1688,-1
0.915326,1.410783,7.736044,1
5.801962,9.142214,7.876747,1
